keyword,valence_value
王菲,0.9637911758624194
傻女,0.4993196799391152
男生,0.599104972965826
广东话,0.4953599156842383
女生,0.5374999999999995
一切,0.5262849574652333
七年,0.6920546841855026
爱情,0.8782608695652171
幸福,0.9162790697674418
一遍,0.7506702412868632
真实,0.7577092511013213
感情,0.8142076502732238
小混混,0.2669839637145274
单曲,0.5
直男是,0.6127521558596365
時機,0.5
竭斯,0.5
大紅大,0.5060352798829589
陈慧娴,0.6983019170961767
錯過,0.8669344192266657
得话,0.5216554379210779
高富帅,0.9264790125565294
没腻,0.5
能唱出,0.8718570137446795
白富,0.5
我后,0.4669777458722181
慧娴,0.5
天后级,0.5
去触,0.5
傻仔,0.642885536025994
大爱慧,0.5060352798829589
痴人,0.6691317876970377
难以自拔,0.7499999999999999
白马王子,0.9894304688742833
老歌,0.7444181490106955
流行歌,0.5
栽进,0.06507601698114995
脸上,0.1578947368421051
不是,0.3689479060265576
枕套,0.41925973182898757
整晚,0.2841530836533853
洒满,0.32667476618364544
帅哥,0.9473745870931102
终于,0.5870307167235493
落寞,0.5
声音,0.3521634615384618
底里,0.510001414979868
越长越,0.924713147006662
佳人,0.5555555555555554
割舍,0.4142559494280884
却会,0.6026878355169801
任由,0.5262849574652333
情侣,0.6111111111111112
很多年,0.6741918802729672
成套,0.5555555555555554
爱惜,0.4285714285714284
毛衣,0.3999999999999998
没有,0.5262849574652333
漫画,0.6923076923076924
普通话,0.6363636363636359
皱眉,0.5
爱上,0.7363647104520489
才子,0.3333333333333329
执着,0.8035714285714286
有点像,0.5262849574652333
何苦,0.5
些许,0.8275862068965515
听懂,0.5863316891101366
毒药,0.5635366797265298
世界,0.9112554112554112
幸好,0.43076923076923057
怀念,0.7222222222222219
见证,0.7999999999999997
虽然,0.5262849574652333
庆幸,0.9642899730917526
歌声,0.7499999999999999
但是,0.5262849574652333
解脱,0.7894736842105263
哽咽,0.8571428571428571
分手,0.7142857142857141
莫名其妙,0.34090909090909083
两句,0.46605320846831866
这种,0.5262849574652333
钥匙,0.24999999999999978
一心,0.8888888888888888
其他人,0.5710777232013867
同事,0.5231143552311436
感冒,0.3181818181818181
身为,0.4666666666666667
明明,0.2124999999999997
亲人,0.7631578947368421
当成,0.47058823529411753
伤心,0.5733333333333331
联络,0.49999999999999956
偏偏,0.34615384615384615
味道,0.4297520661157026
看过,0.5867346938775507
笑容,0.4838709677419355
整整,0.4736842105263156
泪水,0.8888888888888888
居然,0.22103004291845485
从前,0.9166666666666667
表情,0.5999999999999999
微笑,0.7608695652173911
表达,0.639705882352941
当初,0.6103896103896105
一副,0.3505154639175254
循环,0.09999999999999987
等到,0.5185185185185182
带有,0.7894736842105263
不曾,0.9523809523809523
记得,0.7848837209302323
广东,0.5
早就,0.527272727272727
那时,0.5262849574652333
