keyword,valence_value
张国荣,0.32213226757039726
thanks,0.5262849574652333
Monica,0.5
哥哥,0.9696969696969697
香港,0.8090614886731389
monica,0.5
基仔,0.46922511310401105
英文名,0.3006394099640557
乐坛,0.5
首歌,0.8014637224121713
填词,0.875
影迷,0.8940514501396908
歌手,0.7499999999999999
这首,0.6271186440677964
签名,0.5
有钱,0.29911699779249434
经典影视,0.2224596022739571
李克勤,0.39133380464239464
棒棒,0.9969953460916631
大头鞋,0.1738375030441368
地理课,0.8965959064638123
记得,0.7848837209302323
劲舞,0.5
这才,0.38884839650145764
坷垃,0.5
谭咏麟,0.729754119801203
奸笑,0.5528033815217881
林夕,0.5
陈奕迅,0.6756797829368849
歌路,0.5
骚有,0.7499999999999999
快歌,0.8565032501760911
多骚,0.7499999999999999
有段,0.699140401146132
leslie,0.5
黎耀辉,0.310371297455152
荣迷们,0.5
三栖,0.41226427322188686
聚聚,0.5
劲歌,0.5677301873523511
MV,0.5
梁文道,0.625697413230925
时好,0.6129081618461133
何宝荣,0.5
填词人,0.8934925339483913
我要,0.5262849574652333
爆口,0.5
梁朝伟,0.39133380464239376
女荣迷,0.73772884706614
快题,0.5
时有位,0.49284913716506396
有个,0.5262849574652333
作品,0.7320441988950276
张学友,0.5877380324501378
歌坛,0.5
粤语,0.5
趣闻,0.19999999999999996
追悔莫及,0.5
会唱,0.8701727586331254
故去,0.5130325814536338
飞出去,0.6249999999999996
歌迷,0.8823657783074368
人潮,0.6518769585828147
此曲,0.5483870967741933
音乐史,0.5
异彩,0.5
二郎腿,0.6025400778525252
地位,0.7307692307692306
起脚,0.43689320388349495
保镖,0.8029241342475401
翘着,0.09677419354838701
销魂,0.5
亲亲,0.5
一下头,0.4973544973544973
年代,0.614035087719298
鼻祖,0.40981068698801504
突然,0.5262849574652333
咖啡馆,0.8333333333333333
画着,0.6165413533834584
添上,0.48299210380509805
巨星,0.7499999999999999
接班人,0.5
接力,0.7499999999999999
酒吧,0.6041666666666664
倾倒,0.5
复出,0.80323751148226
性感,0.8880390694298188
向前走,0.8330779121190386
急匆匆,0.33333333333333337
唯独,0.2333333333333334
名副其实,0.7058823529411762
远去,0.48189849651465
里程碑,0.8333333333333333
簇拥,0.5
改成,0.30395927982126214
女生,0.5374999999999995
爱人,0.7818072606467436
记起,0.5748502994011974
歌曲,0.8333333333333333
抒情,0.19999999999999996
哎呀,0.5262849574652333
热潮,0.19999999999999996
开心,0.7428571428571427
呐喊,0.8333333333333333
主角,0.7926829268292682
原谅,0.38461538461538436
背影,0.8
青春,0.9852941176470588
拥挤,0.5357142857142855
谈论,0.875
饭店,0.5188679245283017
演绎,0.8709677419354839
业界,0.5
离去,0.684210526315789
成为,0.5262849574652333
英文,0.38547486033519507
可爱,0.8105726872246695
