keyword,valence_value
喜欢,0.6980431848852898
憨笑,0.5
成就感,0.9480944763526065
可爱,0.8105726872246695
屁颠,0.8873363076373637
郑融,0.5
终于,0.5870307167235493
开口,0.45000000000000007
不要,0.5262849574652333
永远,0.6870748299319726
爱心,0.8518518518518517
感觉,0.5485500878734622
还是,0.5262849574652333
六千米,0.47758187572169564
背单词,0.29096931322175457
勾勾,0.8901219862379954
受够,0.5
一步,0.19999999999999996
淘醉,0.5
超多,0.5664062499999998
担夕虑,0.4737150425347657
极图,0.3641002400317134
茕茕孑立,0.44757496667959995
晨跑,0.9489472271416689
爱答不理,0.13138774600743208
不红,0.3994951487001206
卫兰,0.7499999999999999
终结者,0.5
八千里,0.49275503843730917
归期,0.5
粤语,0.5
翠玉,0.5
五彩斑斓,0.7499999999999999
不再,0.58695652173913
振翅,0.15255836081171947
首歌,0.8014637224121713
鲸鱼,0.5
以前,0.5262849574652333
自己,0.5262849574652333
鳕鱼,0.18001825444528619
踏踏实实,0.8571428571428571
乐此不疲,0.4285714285714284
晚自习,0.36052361178925196
不管是谁,0.5262849574652333
耐不住,0.3225275170197094
别着急,0.31034482758620674
跃出,0.531388480183031
散漫,0.30439076725881786
管住,0.3977551020408161
浪子,0.5
平复,0.5
迈开,0.7499999999999999
觉得,0.5262849574652333
那些,0.5262849574652333
高三,0.7499999999999999
那个,0.5262849574652333
聆听,0.5625000000000001
恋人,0.9473031234194187
彼岸,0.875
没出息,0.5
打碎,0.5
海鸥,0.7499999999999999
故人,0.5710777232013867
阿拉斯加,0.5
妄想,0.5
缺氧,0.19999999999999996
地方,0.4682835820895521
不会,0.3950806272686248
小手,0.5810848509392347
唯独,0.2333333333333334
最爱,0.7754917484240675
夜空,0.5
祝福,0.9473684210526315
好听,0.33333333333333337
眼眶,0.875
困惑,0.9696969696969697
静静,0.7755102040816326
网易,0.5
终生,0.9090909090909091
深海,0.7499999999999999
掠过,0.5
但是,0.5262849574652333
久久,0.47999999999999954
宁静,0.5185185185185182
两个,0.4523693209574986
高中,0.6199999999999994
开心,0.7428571428571427
不问,0.19275486839024725
寂寞,0.9615384615384615
起床,0.23684210526315785
瞬间,0.9411764705882353
总有,0.6023622047244096
你好,0.5312499999999997
景色,0.9014084507042254
