keyword,valence_value
一首首,0.8333333333333333
基仔,0.46922511310401105
歌名,0.6463305207643936
喜欢,0.6980431848852898
首歌,0.8014637224121713
哥哥,0.9696969696969697
懒得,0.24444444444444424
希望,0.562893081761006
古巨基,0.11836930289276104
颁奖礼,0.46497541515662033
颂德,0.6666666666666666
单曲,0.5
加林,0.5
古太,0.57740028976429
别太红,0.37327330461507713
猫作,0.6330562515076219
中来,0.5
人会,0.7499999999999999
美哭,0.9276434733516619
sir,0.5
就够,0.6919014084507041
为荣,0.8888888888888888
作只,0.3631998174569746
娱乐节目,0.44447498050836587
想到,0.5855614973262034
作词,0.7499999999999999
歌迷,0.8823657783074368
标上,0.2940872043951328
好几处,0.5127681888474845
他们,0.5262849574652333
痛哭流涕,0.7995933610941871
了解,0.5262849574652333
台子,0.16666666666666652
觉得,0.5262849574652333
哀伤,0.9660147938057809
应该,0.5262849574652333
共鸣,0.5975609756097559
歌手,0.7499999999999999
歌词,0.875
一直,0.5262849574652333
作曲,0.5
小提琴,0.33333333333333337
情人,0.6999999999999997
熟知,0.7499999999999999
不作,0.5999999999999999
那场,0.8571428571428571
宁愿,0.5262849574652333
一首,0.6271186440677964
欣赏,0.7844827586206896
影子,0.692307692307692
一听,0.5894886363636362
这边,0.5262849574652333
感动,0.8848484848484848
无限,0.9655172413793103
没人,0.3967783729158264
就算,0.5056179775280898
好好,0.5683760683760681
留在,0.46448087431693985
永远,0.6870748299319726
矛盾,0.7692307692307689
至于,0.5262849574652333
想起,0.692307692307692
值得,0.7526366251198464
强调,0.5262849574652333
本来,0.3948811700182814
下去,0.5262849574652333
别人,0.5336538461538459
一句,0.54
注意,0.5262849574652333
多少,0.5262849574652333
孩子,0.7688869021010281
第一,0.5510522213561962
看见,0.5262849574652333
看到,0.5262849574652333
然后,0.5262849574652333
那些,0.5262849574652333
当时,0.5262849574652333
发现,0.4230317273795533
虽然,0.5262849574652333
时间,0.539944903581267
因为,0.5262849574652333
这些,0.5262849574652333
不是,0.3689479060265576
我们,0.5262849574652333
