keyword,valence_value
喜欢,0.6980431848852898
终于,0.5870307167235493
女生,0.5374999999999995
不用,0.5836909871244634
懂事,0.6923076923076924
只是,0.4525029562475362
变态,0.2380952380952378
不在乎,0.46153846153846145
原谅,0.38461538461538436
温柔,0.8399999999999999
委屈,0.6428571428571428
从不,0.3689479060265576
郑秀文,0.9915891270536908
评论,0.39130434782608714
放弃,0.6499999999999999
时候,0.5262849574652333
顺心如意,0.5
迈巴赫,0.5
拜金女,0.25529623874994234
很少,0.6130433830440724
手机,0.5593220338983046
唱红,0.8722413615499042
符合,0.5642458100558656
成熟,0.8703703703703705
光鲜亮丽,0.2876854779184129
店风,0.22026376439398676
菱宏,0.37134517657908583
不挂科,0.248786839969797
听多会,0.30111429593086436
Sammi,0.5
真遗憾,0.617986871617889
难爱上,0.6755775454004312
里大热,0.3140972676885604
记不太清,0.3554023939819414
菱宏光,0.4737150425347657
有电,0.40322580645161266
嘉琪,0.5
器大活,0.4733003526606887
有油,0.4666666666666667
ktv,0.5
有夜,0.41592920353982277
开五,0.5
泡过,0.5
歌好,0.8206446136239494
愧意,0.6619042612940268
辣条,0.5531640831957325
手回,0.4312251528193788
还是,0.5262849574652333
男人,0.6372549019607842
吐舌,0.5
不是,0.3689479060265576
认识,0.5262849574652333
真的,0.5272206303724926
罪有应得,0.7405213978194461
开好,0.49547069749976824
温柔体贴,0.9792771212418282
纵酒,0.7499999999999999
患得患失,0.6666666666666666
三四点,0.5
校花,0.8696586044425059
善解人意,0.8400166205772547
无法,0.5262849574652333
首歌,0.8014637224121713
自己,0.5262849574652333
越能,0.6609442060085836
可以,0.5262849574652333
平平安安,0.5
喜怒无常,0.9230857039341199
读懂,0.7771497590370298
希望,0.562893081761006
私藏,0.5
煮饭,0.24999999999999978
副驾驶,0.32695029043991264
其实,0.5262849574652333
年华,0.9000000000000001
不介意,0.26920796344594855
上瘾,0.7499999999999999
回不去,0.23413003945665833
月薪,0.5
弟妹,0.33336081616851065
隐忍,0.7972165339608805
撕心裂肺,0.9562849365399018
扯淡,0.22080049721191175
走后门,0.5
愁苦,0.926479012556529
告诉,0.4504504504504503
紧握,0.7112715987188772
双十,0.5
好想你,0.5
作弊,0.5
获得,0.5262849574652333
包了,0.4703389830508473
夜夜,0.3999999999999998
红包,0.33333333333333337
光年,0.5
擦擦,0.19009016904217857
安全感,0.4482758620689653
保重,0.5
通宵,0.8571428571428571
钱包,0.254353506849464
扫地,0.3999999999999998
最后,0.5262849574652333
疼爱,0.5
挥霍,0.7499999999999999
留言,0.5384615384615382
糜烂,0.3525086445073802
一直,0.5262849574652333
四级,0.5178708009789268
身体健康,0.9370314829804042
喝醉,0.5
加倍,0.24999999999999978
日日,0.5
男朋友,0.6425755420776353
火车票,0.5
总能,0.6023622047244096
一样,0.5262849574652333
怎么,0.5262849574652333
很想,0.6890097721338064
拥抱,0.9090909090909091
高歌,0.8232904311123731
忌讳,0.125
成品,0.24999999999999978
买到,0.5088998498820501
愚蠢,0.3333333333333329
没关系,0.5714285714285712
方向盘,0.5
关键在于,0.8540300162832501
网易,0.5
打架,0.6153846153846152
老乡,0.19999999999999996
挣钱,0.3999999999999998
欣慰,0.7499999999999999
