keyword,valence_value
喜帖,0.5
谢安琪,0.6000296804831472
香港,0.8090614886731389
首歌,0.8014637224121713
用品,0.4246575342465748
老街,0.6653769769115948
一条街,0.6589077952170722
新婚,0.7499999999999999
选购,0.38461538461538436
怜悯,0.941867236843956
我们,0.5262849574652333
无知,0.7200000000000002
羡慕,0.9827586206896551
一条,0.5410447761194028
一首,0.6271186440677964
印刷,0.44150943396226383
纪念,0.8461538461538461
很多,0.6543033761293389
好歌,0.8206446136239494
屏保,0.7113900295314353
司机,0.3798882681564242
二丁,0.40517449970940744
结婚,0.6071428571428569
美词,0.5
单曲,0.5
此区,0.5
陈奕迅,0.6756797829368849
爆红,0.22146825602054732
红金,0.6947266896266248
我爱过,0.9166666666666667
钟无艳,0.2626967636902927
杨千嬅,0.9253512169382909
颓垣败,0.497518353967108
目之于,0.2380952380952378
我用,0.5262849574652333
粤语,0.5
种过,0.7337662337662338
感情纠葛,0.9466687274207277
晚安,0.6739688002732108
回味无穷,0.9000000000000001
乐坛,0.5
开发,0.4230769230769229
梦到,0.6847826086956522
绝世,0.8396261373595041
华语,0.5
牙刷,0.26470588235294124
什么,0.5262849574652333
物是人非,0.5
蹩脚,0.4111974546639029
此曲,0.5483870967741933
最终,0.6356589147286817
重新,0.5262849574652333
钉子户,0.5
四五年,0.5774563625035621
吃剩,0.16666666666666652
逆境,0.6666666666666666
香港政府,0.7556480455894677
敌不过,0.5555555555555554
二十二岁,0.595659573997432
全部都是,0.551377932588874
修得,0.2857142857142856
后来,0.5262849574652333
立意,0.6666666666666666
无畏,0.8
炯炯,0.4737150425347657
情歌,0.5
坐火车,0.6297511829629444
街区,0.3999999999999998
一起,0.5262849574652333
动听,0.7499999999999999
觉得,0.5262849574652333
拆掉,0.2407005388186365
可是,0.5262849574652333
巨轮,0.5
科普,0.9750000000000001
那个,0.5262849574652333
爸妈,0.6216507094290793
这么,0.5262849574652333
衬衣,0.5
应该,0.5262849574652333
缘分,0.9333333333333333
音韵,0.5
与其说是,0.2983870967741932
忘不了,0.39111282802504865
一整天,0.6999999999999997
打车,0.6371681415929199
转眼,0.8
忘掉,0.24999999999999978
二十岁,0.42048739766394316
听来,0.5894886363636362
疏远,0.8333333333333333
奖项,0.5
男朋友,0.6425755420776353
承载,0.8
国语,0.4285714285714284
默契,0.6666666666666666
吞噬,0.5
好听,0.33333333333333337
美妙,0.9565217391304348
成年人,0.7333333333333333
戒指,0.5
诉说,0.6428571428571428
如是,0.5262849574652333
难看,0.2857142857142856
新人,0.40909090909090895
