keyword,valence_value
叶倩文,0.7318331270751282
喜欢,0.6980431848852898
评论,0.39130434782608714
林青霞,0.881318574019376
钟楚红,0.5271646990874832
伤逝,0.5
老歌,0.7444181490106955
一秒,0.6818181818181819
婚前,0.5
陌生人,0.16666666666666652
鲁迅,0.6153846153846152
也好,0.5262849574652333
爱情,0.8782608695652171
不会,0.3950806272686248
翻唱,0.8079691664498194
原唱,0.842161741996884
歌王,0.5
林忆莲,0.2903480617444304
消耗品,0.6061736750649774
爱情小说,0.8333333333333333
祝你幸福,0.983363088272868
梅艳芳,0.5454852073175201
中后,0.5
有位,0.5391621129326046
ex,0.5262849574652333
时正读,0.8178122799968699
倩文,0.6092602108314482
陈慧娴,0.6983019170961767
歌戾,0.8780620223658201
股劲,0.14014749491862888
吃不胖,0.18784453475903906
邓紫棋,0.6603815621105852
携子,0.5
孤独寂寞,0.9989172967283948
子君,0.8766109974038923
不丑,0.2160903829954658
我服,0.26027397260273966
刀马旦,0.6597136273405702
悲伤地,0.9803921568627451
真是,0.5262849574652333
王菲,0.9637911758624194
起名,0.432258064516129
自然美,0.5
细水长流,0.6394146779903295
柴米油盐,0.8810336429303611
首歌,0.8014637224121713
矫揉造作,0.3779741690379249
唱功,0.9808818603893761
吐字,0.5
自己,0.5262849574652333
良人,0.84357737367684
后辈,0.5
懒惰,0.6249999999999996
可不可以,0.3999999999999998
余生,0.8052010604656358
基本功,0.9000000000000001
有人,0.5543071161048685
翻着,0.4379084967320259
坏习惯,0.2912228862959747
纯真,0.7499999999999999
纪念品,0.5
我爱你,0.7493627867459642
不求,0.22840596625398601
伴侣,0.8333333333333333
没得,0.3543621013133208
最后,0.5262849574652333
牢记,0.33333333333333337
可悲,0.875
强悍,0.8387096774193546
歌手,0.7499999999999999
心痛,0.8793102629083305
时人,0.525147319249085
世界观,0.8333333333333333
四天,0.4301000513084712
轰轰烈烈,0.9285714285714286
取名,0.7499999999999999
价值观,0.6111111111111112
不符,0.17772649032475907
婚后,0.5
天后,0.49999999999999956
太重,0.18804782156562527
堕落,0.46153846153846145
好听,0.33333333333333337
不减,0.4411478923298
爱心,0.8518518518518517
深情,0.7999999999999997
歌声,0.7499999999999999
倒塌,0.5
辜负,0.7777777777777779
拖延,0.7499999999999999
歌曲,0.8333333333333333
扎实,0.9189189189189189
好不好,0.6325217219995525
封面,0.7359999999999998
早日,0.3999999999999998
中文,0.5681818181818182
大哭,0.7099148741313376
空虚,0.8571428571428571
调和,0.2808988764044944
并列,0.49999999999999956
孤独,0.9761904761904762
十足,0.8124999999999998
艺人,0.5
压抑,0.5932203389830503
路过,0.5384615384615382
忍受,0.2659574468085104
之手,0.5789473684210525
妥协,0.875
如果,0.5262849574652333
可爱,0.8105726872246695
