keyword,valence_value
大哭,0.7099148741313376
laughing,0.5
流泪,0.7999999999999997
百听不厌,0.613610169931967
写不出,0.39394132527483006
集咯,0.49878861424422316
死果,0.5
看学警,0.5610060672697912
feel,0.4285714285714284
旧歌,0.6104608320323449
人丑,0.38565477500088885
翻煲,0.5
剧颜值,0.94737458709311
学警,0.5
考前,0.7499999999999999
首歌,0.8014637224121713
整部,0.5999999999999999
感悟,0.8939393939393938
花药,0.5
重温,0.9285714285714286
成名作,0.18701067172266683
狙击,0.5
插曲,0.6249999999999996
阻击,0.5
掌印,0.42011499366850225
那段,0.8392857142857143
网易,0.5
初中,0.5084745762711864
电视剧,0.721518987341772
连个,0.13953488372093004
讽刺,0.8095238095238093
画面,0.580645161290322
一首,0.6271186440677964
这部,0.6587301587301585
评论,0.39130434782608714
随便,0.2891566265060238
音乐,0.6621621621621622
两天,0.31493897555662353
一类,0.6438356164383555
记得,0.7848837209302323
不错,0.8615196078431371
最近,0.5262849574652333
脸上,0.1578947368421051
感觉,0.5485500878734622
就要,0.5076923076923074
加上,0.5714285714285712
属于,0.5262849574652333
除了,0.5262849574652333
后来,0.5262849574652333
今日,0.9000000000000001
原因,0.4372469635627527
觉得,0.5262849574652333
你们,0.5262849574652333
这么,0.5262849574652333
当时,0.5262849574652333
各种,0.5262849574652333
发现,0.4230317273795533
但是,0.5262849574652333
一些,0.5262849574652333
还是,0.5262849574652333
知道,0.5262849574652333
现在,0.5262849574652333
没有,0.5262849574652333
