keyword,valence_value
喜欢,0.6980431848852898
一个,0.5051738410596026
后来,0.5262849574652333
我来,0.5262849574652333
弃权,0.5
首歌,0.8014637224121713
我们,0.5262849574652333
结婚,0.6071428571428569
痛苦,0.6893939393939391
害怕,0.4186046511627908
失恋,0.7499999999999999
主动,0.6394230769230766
天涯,0.8666666666666666
开学,0.19999999999999996
敷衍,0.05882352941176472
开心,0.7428571428571427
分手,0.7142857142857141
不能,0.3689479060265576
知道,0.5262849574652333
如果,0.5262849574652333
分开,0.3157894736842102
最后,0.5262849574652333
想要,0.5455927051671731
那么,0.5262849574652333
感受,0.7176165803108804
一千多遍,0.9189719321251213
出来,0.5262849574652333
时候,0.5262849574652333
一根,0.4649122807017543
听的歌,0.7751188339061319
气场,0.5
伴郎,0.5
贫困潦倒,0.899454220829839
勇闯,0.9723024996514859
祝你幸福,0.983363088272868
难道,0.24873096446700482
我能,0.5262849574652333
逃课,0.5
知系,0.5
过有,0.5262849574652333
我要,0.5262849574652333
但系,0.5
人会,0.7499999999999999
不祝,0.7594724962757299
杨佩仪,0.4737150425347657
钟意,0.3406418295596372
牵一,0.5217391304347825
走心,0.5
发梦,0.4822394328399744
茶饭不思,0.5
是因为,0.5262849574652333
身边,0.8021390374331548
同走,0.580917874396135
停不下来,0.26363696221619737
真的,0.5272206303724926
追回来,0.49862633117662225
别去了,0.5
犯错,0.7400785155140007
三四点,0.5
骂名,0.10251010246049808
大二,0.875
找对象,0.6729700422628605
一首歌,0.8014637224121713
红地毯,0.2810078982411599
阴差阳错,0.708405214565796
喝到,0.38620689655172424
希望,0.562893081761006
偏执,0.5555555555555554
勾搭,0.7746117560496241
晚点,0.47999999999999954
辗转反侧,0.40301482856503157
同桌,0.5
师妹,0.12942569856943376
私奔,0.9739885651904739
爱着,0.7493627867459642
看穿,0.5433377720581847
快餐,0.5416666666666665
高跟鞋,0.6359832277782729
坐火车,0.6297511829629444
夜深人静,0.24999999999999978
自卑,0.9166666666666667
五点,0.47822966728217164
几个,0.5262849574652333
家境,0.7499999999999999
照常,0.8
举杯,0.5
哀伤,0.9660147938057809
很差,0.2316058659489082
背负,0.1896732225098693
酒吧,0.6041666666666664
兼职,0.37499999999999967
六百,0.1428571428571428
忘不了,0.39111282802504865
歌手,0.7499999999999999
嚷嚷,0.8333333333333333
男朋友,0.6425755420776353
