keyword,valence_value
大哭,0.7099148741313376
生病,0.47058823529411753
张敬轩,0.32213226757039726
断点,0.419979205447055
流泪,0.7999999999999997
明明,0.2124999999999997
首歌,0.8014637224121713
分钟,0.41491841491841475
一觉,0.6395348837209299
当做,0.7272727272727271
好开心,0.8321250840830974
几首歌,0.8014637224121713
为何,0.5262849574652333
麦王,0.5
轩仔,0.6226705664293735
会播,0.5
歌分,0.6389174203375153
别要,0.5262849574652333
ktv,0.5
shit,0.5
每一,0.5262849574652333
歌曲名,0.7740909470967169
有个,0.5262849574652333
半支,0.4865662649577158
翻来,0.5555555555555554
粤语,0.5
真的,0.5272206303724926
不成比例,0.2336295535717745
唱功,0.9808818603893761
乱讲,0.4622565566057295
抱抱,0.7499999999999999
可不可以,0.3999999999999998
撕心裂肺,0.9562849365399018
红得,0.5
不要,0.5262849574652333
酷爱,0.8333333333333333
知会,0.5
细软,0.4915563324317028
中意,0.7674114584236297
这么,0.5262849574652333
歌词,0.875
名气,0.29032258064516137
误导,0.18055555555555536
日日,0.5
巴掌,0.19999999999999996
好听,0.33333333333333337
转折点,0.5
静静,0.7755102040816326
网易,0.5
礼拜,0.36842105263157865
上车,0.5769230769230771
搬迁,0.5
握手,0.8319500640465202
出名,0.8148148148148147
有种,0.7337662337662338
分手,0.7142857142857141
恋爱,0.8666666666666666
要不是,0.3689479060265576
只会,0.4800518130670217
可能,0.5262849574652333
记住,0.4285714285714284
同学,0.7960526315789472
要说,0.3899692937563969
老子,0.875
电视,0.43360995850622386
可以,0.5262849574652333
夜里,0.24999999999999978
随便,0.2891566265060238
耳朵,0.3999999999999998
每次,0.652027027027027
忍不住,0.6052631578947367
正确,0.757281553398058
首都,0.29999999999999993
十年,0.5829188527789728
事业,0.9166666666666665
暂时,0.45999999999999996
广州,0.4712643678160917
似的,0.5262849574652333
真是,0.5262849574652333
不好,0.24432263116679742
想到,0.5855614973262034
依然,0.6064516129032254
就会,0.5537822474857891
一句,0.54
以前,0.5262849574652333
之前,0.5262849574652333
心里,0.5262849574652333
有人,0.5543071161048685
突然,0.5262849574652333
今天,0.5262849574652333
看到,0.5262849574652333
一点,0.464566929133858
你们,0.5262849574652333
当时,0.5262849574652333
时间,0.539944903581267
知道,0.5262849574652333
