keyword,valence_value
约定,0.8333333333333333
eason,0.5
首歌,0.8014637224121713
王菲,0.9637911758624194
一首歌,0.8014637224121713
街边,0.6454545454545451
好久,0.5428571428571427
爱人,0.7818072606467436
五年,0.5900421551201858
抗洪救灾,0.4737150425347657
瞎逛,0.6284072572624656
收发室,0.5
没有,0.5262849574652333
地铁口,0.6817143710372084
想起,0.692307692307692
可真快,0.8995297836156404
陈生,0.749870041922072
爱是,0.7493627867459642
offer,0.5
人能,0.5710777232013867
国语版,0.4638782168789747
高嘉琦,0.6359832277782729
有个,0.5262849574652333
想触,0.5
怜悯之心,0.9805119294017874
再不来,0.0454545454545453
心跳声,0.5
也许,0.611650485436893
唱的歌,0.9350724437308127
自己,0.5262849574652333
那台,0.5025252525252523
今年夏天,0.4838709677419355
入耳,0.5
番话,0.4953599156842383
斑白,0.5
弹唱,0.7826297352170752
砰砰,0.4737150425347657
两鬓,0.5
婷婷,0.7499999999999999
快递,0.23611111111111116
六点,0.2857142857142856
熬夜,0.7499999999999999
半分,0.25887596838418736
车牌,0.8
我爱你,0.7493627867459642
除夕,0.49999999999999956
觉得,0.5262849574652333
沙哑,0.9016209880534856
柔情,0.8333333333333333
记不清,0.5999999999999999
感人,0.9512195121951219
歌手,0.7499999999999999
男生,0.599104972965826
独一无二,0.7142857142857141
殿堂,0.5
片面,0.36363636363636365
怎么,0.5262849574652333
乞丐,0.5
舍得,0.5357142857142855
以后,0.5262849574652333
牵着,0.5217391304347825
发誓,0.0625
诉说,0.6428571428571428
深情,0.7999999999999997
留着,0.46448087431693985
一个,0.5051738410596026
之日,0.3651832460732981
失眠,0.7777777777777779
再见,0.6874999999999998
过得,0.875
清晨,0.5
角落,0.6086956521739129
骄傲,0.96875
商场,0.7653061224489796
商标,0.16666666666666652
分手,0.7142857142857141
流泪,0.7999999999999997
艺人,0.5
还是,0.5262849574652333
知道,0.5262849574652333
嗓子,0.7777777777777779
说实话,0.42727272727272725
婚礼,0.3999999999999998
第三个,0.360576923076923
呼唤,0.7142857142857141
嫁给,0.5238095238095235
超市,0.7304347826086954
梦想,0.8989898989898989
停住,0.287973850623894
这样,0.5262849574652333
有过,0.5262849574652333
急切,0.5999999999999999
路边,0.24444444444444424
一堆,0.34782608695652173
版本,0.6351351351351349
车上,0.8124999999999998
某个,0.5262849574652333
技巧,0.6799999999999997
我会,0.7407407407407406
论文,0.6340057636887607
认得,0.7499999999999999
整整,0.4736842105263156
缓缓,0.9230769230769229
收回,0.19999999999999996
暗暗,0.21741234538345733
拿到,0.5262849574652333
婚姻,0.7631578947368421
感动,0.8848484848484848
不来,0.3689479060265576
在家,0.5062597809076682
可以,0.5262849574652333
牺牲,0.7999999999999997
脚步,0.9090909090909091
不论,0.5262849574652333
匆匆,0.6874999999999998
这座,0.6126126126126121
千万,0.1687763713080167
男女,0.6599999999999996
见面,0.6315789473684209
哪个,0.5262849574652333
依旧,0.6785714285714284
到处,0.3195876288659789
承诺,0.2876712328767119
到来,0.6666666666666666
明天,0.30645161290322553
记得,0.7848837209302323
外面,0.3678929765886285
哥哥,0.9696969696969697
医生,0.6086956521739129
不行,0.2617187500000001
区别,0.4731182795698925
一份,0.5714285714285712
将来,0.8048780487804876
那时,0.5262849574652333
故事,0.7370317002881841
见到,0.5416666666666661
距离,0.5381355932203385
常常,0.5262849574652333
公里,0.42553191489361686
下午,0.5106951871657753
男人,0.6372549019607842
日子,0.7166666666666663
实在,0.3047790802524796
在于,0.7499999999999996
听到,0.4220779220779223
确实,0.6528189910979227
变成,0.5262849574652333
有时,0.5262849574652333
哪里,0.5262849574652333
喜欢,0.6980431848852898
身体,0.8109452736318407
真是,0.5262849574652333
不好,0.24432263116679742
真的,0.5272206303724926
状态,0.6336633663366334
女人,0.5810810810810807
坐在,0.673780487804878
这次,0.578606158833063
离开,0.46698113207547187
处理,0.5262849574652333
单位,0.4285714285714284
才能,0.38884839650145764
正是,0.7857142857142856
孩子,0.7688869021010281
或者,0.5262849574652333
稳定,0.7248322147651005
下来,0.5262849574652333
回来,0.4632867132867129
