keyword,valence_value
侧田,0.6268945982807621
同志,0.4716981132075472
林夕,0.5
黄伟文,0.2588675626701544
多年,0.548455804046858
乐坛,0.5
蒙面,0.5
了解,0.5262849574652333
好多年,0.5901986455529192
听到,0.4220779220779223
开心,0.7428571428571427
终于,0.5870307167235493
这么,0.5262849574652333
爱恨分明,0.9285879454956973
欢迎,0.5262849574652333
电影,0.8039215686274507
歌王,0.5
粤港澳,0.7764007693549515
古巨基,0.11836930289276104
广东,0.5
声线,0.5
粤语歌,0.7059080277634128
距唱得,0.8955889604670677
靴靴,0.7826297352170758
老粉,0.5
钟意,0.3406418295596372
真系,0.5
太多人,0.38548032343843097
大爱,0.7538697966419347
老豆,0.5
周柏豪,0.4696297684404187
无变,0.483729560616422
不太高,0.32489611472577695
左甘,0.39133380464239376
看同,0.5867346938775507
只在乎,0.6591956529197756
很火,0.4945773297006243
废柴,0.729754119801203
点分,0.33916816562002783
细个,0.5
靓仔,0.9819679248452639
粤语,0.5
反应,0.5262849574652333
喜欢,0.6980431848852898
必杀技,0.7959384546507952
煽情,0.5395532706444384
专辑,0.5
无人不知,0.2716445137098493
并且,0.5262849574652333
人地,0.5710777232013867
有命,0.5
第一,0.5510522213561962
熟透,0.5
老泪纵横,0.5
感触,0.8378378378378375
反反复复,0.45454545454545403
一起,0.5262849574652333
觉得,0.5262849574652333
特别,0.6067518248175182
缘分,0.9333333333333333
那件事,0.47903003003068945
不服气,0.6122173784907368
品味,0.6774193548387093
铃声,0.8333333333333333
歌手,0.7499999999999999
人品,0.2592592592592591
之歌,0.7272727272727271
在乎,0.7222222222222219
少许,0.5960174569073605
怎么,0.5262849574652333
珍惜,0.9054054054054055
没关系,0.5714285714285712
旁人,0.5262849574652333
熟知,0.7499999999999999
网易,0.5
继续,0.5262849574652333
止不住,0.3674911172259049
这辈子,0.5833333333333331
歧视,0.3809523809523807
封面,0.7359999999999998
重回,0.21324875090506545
亲爱,0.9000000000000001
这张,0.34552845528455267
世俗,0.8399999999999999
大哭,0.7099148741313376
小时候,0.8717948717948715
果断,0.3999999999999998
流泪,0.7999999999999997
百年,0.7499999999999999
世人,0.6111111111111112
知道,0.5262849574652333
起来,0.5262849574652333
现在,0.5262849574652333
恋爱,0.8666666666666666
震惊,0.375
不是,0.3689479060265576
本书,0.6546184738955823
楼上,0.35897435897435903
欣赏,0.7844827586206896
听听,0.8823529411764706
冲动,0.7121212121212119
影响力,0.9500000000000001
谢谢,0.59656652360515
惊讶,0.7567567567567567
动手,0.6521739130434783
居然,0.22103004291845485
他们,0.5262849574652333
小学,0.8023255813953486
