keyword,valence_value
孙悟空,0.21544643506431282
张卫健,0.6898529301249228
童年,0.923913043478261
重温,0.9285714285714286
外婆,0.8571428571428571
西游记,0.9000000000000001
外公,0.7499999999999999
DK,0.5
美猴王,0.8054668494347492
原著,0.5833333333333331
空空,0.17647058823529405
爱心,0.8518518518518517
电视剧,0.721518987341772
大哭,0.7099148741313376
时光,0.876543209876543
经典,0.7606837606837606
再也,0.41094619666048215
新高峰,0.8497487495518276
弹幕,0.7826297352170758
单曲,0.5
哪部,0.5
拍不出,0.35359776934113907
林夕,0.5
dicky,0.5
tvb,0.5
剧给,0.9523809523809523
过恩恩管,0.8200407484077031
超厚,0.5
马骝,0.5
最帅,0.6666666666666666
以版为,0.5
TVB,0.5
陈浩民,0.6983019170961767
会卖萌,0.34429021364594325
路人粉,0.5122260210645588
我守,0.5
真爱粉,0.500938358463326
恩恩,0.8200407484077031
动情处,0.3721037771621011
版和版,0.535674972195689
男神,0.5
这版,0.5
耍帅,0.8873363076373637
张三丰,0.32213226757039726
年少时,0.4381014539549324
蜘蛛精,0.6251957770688026
真的,0.5272206303724926
如来佛,0.5
更加,0.5262849574652333
重新,0.5262849574652333
搞笑,0.3953488372093018
西游,0.5
填词,0.875
特技,0.5
帅气,0.9374438439096954
挚爱,0.875
解不开,0.3788844647407321
玉皇大帝,0.8482637401674866
特派,0.5
爱着,0.7493627867459642
哪吒,0.7499999999999999
招人,0.1302864067183931
道义,0.6666666666666666
转成,0.403118025599174
一起,0.5262849574652333
祝愿,0.7142857142857141
毛钱,0.26042622969346385
水帘洞,0.4426534614505848
粘合,0.21688847426497404
情结,0.875
神化,0.6666666666666666
西经,0.6187845303867402
观音菩萨,0.4737150425347667
花果山,0.24999999999999978
齐天大圣,0.846922506986936
淘气,0.4444444444444442
下葬,0.5
顽皮,0.759956335813646
感人,0.9512195121951219
落泪,0.8888888888888888
分不开,0.16656919250975444
一整天,0.6999999999999997
爱上,0.7363647104520489
天宫,0.5
诠释,0.8064516129032256
发疯,0.2261983475868563
饱满,0.6363636363636364
今年年初,0.8333333333333333
黑白,0.7857142857142856
忠实,0.5833333333333331
电视机,0.478991596638655
悟空,0.5
前天,0.45000000000000007
承包,0.06666666666666665
小时候,0.8717948717948715
十几年,0.591337808537371
强力,0.36363636363636365
还是,0.5262849574652333
知道,0.5262849574652333
欢乐,0.6190476190476188
现在,0.5262849574652333
使者,0.7499999999999999
可爱,0.8105726872246695
从不,0.3689479060265576
版本,0.6351351351351349
喜爱,0.7903225806451611
大圣,0.8600736438556087
这部,0.6587301587301585
娱乐,0.6037735849056602
大笑,0.6774193548387093
