keyword,valence_value
首歌,0.8014637224121713
陈慧娴,0.6983019170961767
姨父,0.9497546456830773
那段,0.8392857142857143
妈妈,0.8571428571428571
爸爸,0.9148936170212765
每次,0.652027027027027
结婚,0.6071428571428569
姨妈,0.19999999999999996
唢呐,0.5
旋律,0.7499999999999999
砖头,0.8888888888888888
入睡,0.14864864864864857
小时候,0.8717948717948715
舍不得,0.8399999999999999
难受,0.31034482758620674
超级,0.43999999999999995
然后,0.5262849574652333
长大,0.8271604938271605
原本,0.45454545454545403
肿瘤科,0.5744983165676513
痛苦,0.6893939393939391
时候,0.5262849574652333
闽南语,0.7122555624023038
永不分离,0.9729762248846818
毕业,0.7142857142857141
永远,0.6870748299319726
那时,0.5262849574652333
组合音响,0.49370179869849984
因为,0.5262849574652333
生生世世,0.8717312262978298
超神,0.5
触屏,0.7490612257396642
半醉,0.7397875067903874
肝腹水,0.9429522380165408
DVD,0.5686274509803922
追女孩,0.7735865313814957
陈小霞,0.6983019170961767
ktv,0.5
当宝,0.641791044776119
有个,0.5262849574652333
还是,0.5262849574652333
两年,0.4745456271836268
现在,0.5262849574652333
有情人,0.6999999999999997
半醒,0.5
二三十岁,0.8983634611543371
经常,0.5262849574652333
每天,0.5262849574652333
粤语,0.5
老歌,0.7444181490106955
花鼓戏,0.5
听到,0.4220779220779223
大学,0.8188405797101449
喜欢,0.6980431848852898
今夏,0.7499999999999999
原版,0.4150943396226413
中场,0.5
难觅,0.5
音箱,0.3285714285714284
抑郁症,0.8823657783074365
下来,0.5262849574652333
回不去,0.23413003945665833
那晚,0.38512396694214834
农活,0.5
打麻将,0.21052631578947367
干完,0.3792639028228285
好想你,0.5
撮合,0.5
烧水,0.19230769230769207
恩爱,0.8582596812688238
会要,0.5537822474857891
功不可没,0.7499999999999999
老爸,0.7006449602528038
每晚,0.6499999999999999
可是,0.5262849574652333
失恋,0.7499999999999999
灵堂,0.5
嫁人,0.5686445099202172
省去,0.8333333333333333
爸妈,0.6216507094290793
通宵,0.8571428571428571
诺基亚,0.5
放学,0.8888888888888888
块钱,0.18395634816374473
实属,0.9000000000000001
心痛,0.8793102629083305
里昂,0.7953225591448289
女朋友,0.6811909049883128
磁带,0.7499999999999999
收音机,0.8
不会,0.3950806272686248
发音,0.5555555555555554
实习,0.7499999999999999
大学毕业,0.9104845651615441
好听,0.33333333333333337
美妙,0.9565217391304348
夕阳,0.7499999999999999
癌症,0.6363636363636364
女神,0.7499999999999999
而今,0.8888888888888888
抗衡,0.8333333333333333
掉头,0.5
一个,0.5051738410596026
女生,0.5374999999999995
洗澡,0.29073482428114994
下班,0.5937499999999997
流露出,0.8193594315566164
真心,0.692307692307692
班子,0.8
人去,0.558026093697973
三星,0.27447244520808367
放着,0.45432098765432094
气质,0.6363636363636364
时光,0.876543209876543
分手,0.7142857142857141
护士,0.6946827194641879
知道,0.5262849574652333
做饭,0.4444444444444442
文人,0.7272727272727271
头痛,0.4117647058823527
归来,0.7499999999999999
开车,0.49999999999999956
电台,0.125
礼物,0.7339449541284402
拿来,0.5262849574652333
小孩,0.5185185185185182
苹果,0.7555555555555554
听听,0.8823529411764706
可能,0.5262849574652333
记忆,0.762962962962963
睡着,0.34042553191489355
教学,0.8723404255319146
大笑,0.6774193548387093
早上,0.37939698492462337
同学,0.7960526315789472
不易,0.7619047619047618
安慰,0.6428571428571428
去世,0.875
