keyword,valence_value
一遍,0.7506702412868632
评论,0.39130434782608714
电瓶车,0.6666666666666666
憨笑,0.5
烟花,0.875
什么,0.5262849574652333
喜欢,0.6980431848852898
风吹,0.24999999999999978
啤酒,0.6296296296296292
所有,0.5262849574652333
按摩椅,0.27122276223255637
结婚,0.6071428571428569
听的歌,0.7751188339061319
一个桶,0.37989218940084724
祝你幸福,0.983363088272868
骑个,0.5
这代人,0.875
罐全,0.7975230160739897
吃不胖,0.18784453475903906
however,0.5262849574652333
我读,0.779398359161349
人点,0.5
下赞,0.9105522543016388
三罐,0.7372417679407772
不丑,0.2160903829954658
孤独寂寞,0.9989172967283948
假牙,0.5
先尝,0.5
不好,0.24432263116679742
推荐,0.6341072858286628
肯德基,0.6249999999999996
首歌,0.8014637224121713
老妈,0.39130434782608714
懒惰,0.6249999999999996
撇嘴,0.2727518030450121
余生,0.8052010604656358
九岁,0.6925984139920565
翻着,0.4379084967320259
买好,0.6400301061143601
一箱,0.3829787234042553
很会,0.6960545176007061
的话,0.5262849574652333
糊里糊涂,0.17345515580006032
这么,0.5262849574652333
哀伤,0.9660147938057809
河堤,0.5
涨得,0.7499999999999999
女朋友,0.6811909049883128
麻痹,0.7499999999999999
二十多年,0.35001154581868665
陌生人,0.16666666666666652
打扰,0.4634146341463413
拐杖,0.5
没来,0.3543621013133208
吃饱,0.5731840863841279
网易,0.5
爱心,0.8518518518518517
深情,0.7999999999999997
所以,0.5262849574652333
河里,0.5
辜负,0.7777777777777779
工作,0.5680693069306929
放过,0.45432098765432094
冰冷,0.21052631578947367
上岸,0.24999999999999978
无需,0.8888888888888888
指点,0.4545454545454545
终究,0.8571428571428571
还是,0.5262849574652333
路过,0.5384615384615382
下手,0.6666666666666663
河边,0.24999999999999978
大雪,0.6666666666666666
围着,0.5333333333333333
未知,0.38709677419354793
得不到,0.3689479060265576
分享,0.810126582278481
快乐,0.9490740740740741
我会,0.7407407407407406
经典,0.7606837606837606
麻烦,0.18232819074333806
音乐,0.6621621621621622
人群,0.6923076923076924
痛苦,0.6893939393939391
或许,0.7676056338028167
害怕,0.4186046511627908
做好,0.6249999999999996
回家,0.7536231884057969
打开,0.33045356371490275
值得,0.7526366251198464
当年,0.7343749999999999
之外,0.5802469135802468
经历,0.6590909090909092
家里,0.7477477477477478
感觉,0.5485500878734622
出去,0.5262849574652333
真的,0.5272206303724926
下去,0.5262849574652333
别人,0.5336538461538459
坐在,0.673780487804878
面前,0.6718749999999996
拥有,0.8741721854304634
真正,0.5262849574652333
明白,0.5727272727272728
考虑,0.5262849574652333
有人,0.5543071161048685
一切,0.5262849574652333
城市,0.6127450980392153
一起,0.5262849574652333
那些,0.5262849574652333
你们,0.5262849574652333
未来,0.8999999999999999
应该,0.5262849574652333
最后,0.5262849574652333
为了,0.5262849574652333
一直,0.5262849574652333
怎么,0.5262849574652333
对于,0.5262849574652333
