keyword,valence_value
赤子,0.7499999999999999
张敬轩,0.32213226757039726
难敌,0.482383820282945
世态,0.7499999999999999
纷扰,0.729754119801203
胸怀,0.9000000000000001
丑恶,0.8571428571428571
不吐,0.16481920762780622
林夕,0.5
懒音,0.23928631444228887
這紛擾,0.6428855360259931
醜惡,0.310371297455152
世態,0.5
不快,0.31707317073170715
一首,0.6271186440677964
在于,0.7499999999999996
灵魂,0.9000000000000001
首歌,0.8014637224121713
演唱会,0.5
贴近,0.7887323943661972
流泪,0.7999999999999997
这么,0.5262849574652333
长句,0.5884076752546153
打扰到,0.4634146341463413
录音室,0.5
所以,0.5262849574652333
几十遍,0.7187182870680404
唱红,0.8722413615499042
投缘,0.5
泽日生,0.5382893115863776
全删,0.42804138984032314
難敵,0.8182002146791252
轩叔发,0.769827305271687
喉中,0.7521049955708196
轩度,0.23790788419232367
人始終,0.4632246174422767
胸懷,0.7826297352170758
軒軒,0.4737150425347657
忽近,0.27771971111615235
ins,0.5
我轩,0.5
互斗,0.11895569195215072
胸懷難,0.8182002146791252
广州,0.4712643678160917
香港,0.8090614886731389
粤语,0.5
投机取巧,0.729754119801203
一阵发,0.26873272051201813
男声,0.5
喜欢,0.6980431848852898
聊聊天,0.3006445586376014
憨笑,0.5
真的,0.5272206303724926
二十五个,0.875
唱出来,0.8571428571428571
饮鸩止渴,0.4737150425347657
中心思想,0.5194007473039478
见惯,0.5
聊天记录,0.4682012989236648
唱的歌,0.9350724437308127
就是,0.5262849574652333
张弛,0.5877380324501378
有度,0.8571428571428571
唱出,0.8718570137446795
任何,0.5262849574652333
互信,0.5
来来回回,0.21124406700693954
密友,0.5277181190597986
大调,0.2858011845510162
挂心,0.5
动听,0.7499999999999999
旅程,0.9000000000000001
生疏,0.7499999999999999
从头到尾,0.6249999999999996
卖弄,0.18356448512660084
伴侣,0.8333333333333333
粉丝,0.7142857142857141
漫不经心,0.19999999999999996
无数次,0.3986580902077458
摇摆,0.8333333333333333
过山车,0.5
一般而言,0.5262849574652333
退缩,0.8333333333333333
吃力,0.31707317073170715
总能,0.6023622047244096
不会,0.3950806272686248
加油,0.9000000000000001
敷衍,0.05882352941176472
这首,0.6271186440677964
悉数,0.5
措辞,0.4285714285714284
刻意,0.7999999999999997
这是,0.5262849574652333
事态,0.7499999999999999
歌唱,0.7499999999999999
斟酌,0.5
唱歌,0.5833333333333331
生怕,0.9230769230769229
过年,0.49999999999999956
因为,0.5262849574652333
充沛,0.875
小心翼翼,0.5384615384615382
尊敬,0.42727272727272725
起来,0.5262849574652333
友谊,0.9189189189189189
做成,0.7777777777777779
天生,0.7499999999999999
总会,0.6285602103909078
还好,0.698853772053367
明明,0.2124999999999997
所有人,0.5710777232013867
理会,0.1428571428571428
分享,0.810126582278481
例外,0.6521739130434783
对话,0.5216554379210779
无非,0.36363636363636365
不下,0.3474772052590488
看过,0.5867346938775507
和谐,0.5882352941176469
早上,0.37939698492462337
打造,0.8499999999999999
安慰,0.6428571428571428
一丝,0.7959183673469388
例子,0.5046728971962616
无限,0.9655172413793103
征服,0.7499999999999999
一夜,0.41592920353982277
春秋,0.9642857142857143
可怕,0.4054054054054055
一口气,0.46106041458970726
答案,0.7624999999999995
好好,0.5683760683760681
正好,0.7183098591549294
正确,0.757281553398058
道理,0.5907335907335906
秘密,0.9714285714285713
感情,0.8142076502732238
区别,0.4731182795698925
方便,0.5262849574652333
心理,0.4346405228758171
吸引,0.7047619047619045
