keyword,valence_value
分手,0.7142857142857141
复合,0.29999999999999993
你们,0.5262849574652333
相信,0.5262849574652333
恋爱,0.8666666666666666
十年,0.5829188527789728
方力申,0.6774463789532842
前十,0.6199840247416475
邓丽欣,0.9366208309375246
好报,0.5
唱的歌,0.9350724437308127
同屋,0.19999999999999996
她俩,0.5
情歌,0.5
合唱,0.7499999999999999
歌词,0.875
那句,0.54
女朋友,0.6811909049883128
好心,0.4285714285714284
好听,0.33333333333333337
运气,0.5714285714285712
七年,0.6920546841855026
我们,0.5262849574652333
好好,0.5683760683760681
不够,0.5262849574652333
意外,0.9333333333333331
一半,0.4393063583815029
不了,0.3689479060265576
喜欢,0.6980431848852898
真的,0.5272206303724926
只能,0.26633986928104547
十分,0.5262849574652333
最后,0.5262849574652333
两个,0.4523693209574986
自己,0.5262849574652333
