keyword,valence_value
失常,0.5
官恩娜,0.4858920754031585
我愿,0.49999999999999956
很棒,0.8648648648648649
喜欢,0.6980431848852898
其实,0.5262849574652333
一篇,0.6169354838709675
上班,0.34782608695652173
信仰,0.9523809523809523
容祖儿,0.7297541198012036
适合,0.618994413407821
文章,0.5896414342629481
好开心,0.8321250840830974
一遍,0.7506702412868632
结婚,0.6071428571428569
好好,0.5683760683760681
一人,0.5710777232013867
听的歌,0.7751188339061319
听成,0.49460312414560015
从头来,0.4973544973544973
第五年,0.29832956937092947
粤语歌,0.7059080277634128
我肯,0.37499999999999967
云说,0.6600949079375601
idea,0.5
靓声,0.5
airport,0.5
最凶,0.12619009836624462
全情,0.6421811431893556
爱是,0.7493627867459642
little,0.5262849574652333
my,0.5262849574652333
爱像,0.7493627867459642
地为,0.5262849574652333
不想,0.38720148860795456
暗恋,0.6923076923076924
伴娘,0.5
自虐,0.5
一个,0.5051738410596026
低到,0.40122199592668006
喜糖,0.5159544530126391
根本,0.5262849574652333
正常,0.5262849574652333
首歌,0.8014637224121713
陪酒,0.5
年月日,0.5
潦草,0.9326502556526785
花光,0.30985077905047465
心碎,0.9090909090909091
婚纱,0.3999999999999998
今天,0.5262849574652333
只差,0.10835255702669644
朝夕相处,0.5
虔诚地,0.7499999999999999
恭喜,0.7499999999999999
揣测,0.7499999999999999
谈恋爱,0.8217361069354864
可耻,0.49999999999999956
最后,0.5262849574652333
歌手,0.7499999999999999
歌词,0.875
结尾,0.9230769230769229
小学生,0.3191489361702128
谈过,0.4406779661016945
想来想去,0.5516713856812435
单身,0.24999999999999978
不愧,0.9803921568627451
懒得,0.24444444444444424
兔子,0.7936507936507935
戒指,0.5
网易,0.5
继续,0.5262849574652333
低调,0.8333333333333333
尘埃,0.7499999999999999
两个,0.4523693209574986
心意,0.5555555555555554
好比,0.5
分手,0.7142857142857141
开头,0.7567567567567567
知道,0.5262849574652333
惯性,0.5555555555555554
问题,0.5262849574652333
婚礼,0.3999999999999998
体会,0.7573529411764705
精力,0.7307692307692306
辞职,0.24999999999999978
还给,0.5937499999999997
擅长,0.7142857142857141
怀孕,0.8571428571428571
伤心,0.5733333333333331
女孩,0.7478260869565215
独自,0.9615384615384615
作业,0.8636363636363634
今晚,0.47619047619047594
分歧,0.5
敏感,0.6666666666666663
依赖,0.764705882352941
沟通,0.5158730158730157
可怜,0.4070796460176991
