keyword,valence_value
大哭,0.7099148741313376
Loving,0.5
女主,0.8703703703703705
Will,0.16666666666666652
男主角,0.8152086293594615
评论,0.39130434782608714
五年,0.5900421551201858
点解,0.6103659539615806
单曲,0.5
看雪,0.5
mv,0.5
女主买,0.8623092536246489
最动魄,0.5
男主,0.6322035656339904
怎忍,0.28421052631578925
will,0.5262849574652333
重游,0.374795280614479
热饮,0.20859496152236545
放不开,0.1841555462811041
荒岛,0.49999999999999956
一天,0.38206559665038364
哀号,0.5
深爱,0.891399960486207
冰封,0.7775621494406129
不舍,0.8
找不出,0.2231315891993355
北海道,0.5
相亲,0.8571428571428571
倾诉,0.9000000000000001
一整天,0.6999999999999997
故地,0.5262849574652333
何苦,0.5
详情,0.21471369508341742
满载,0.24999999999999978
相识,0.5999999999999999
原地,0.49696969696969673
动人,0.8181818181818182
形容,0.41052631578947374
勇气,0.7971014492753621
记忆,0.762962962962963
限度,0.1428571428571428
独自,0.9615384615384615
灌溉,0.7499999999999999
观看,0.7419354838709676
伤害,0.6792452830188679
居然,0.22103004291845485
睡觉,0.44927536231884035
想要,0.5455927051671731
循环,0.09999999999999987
到处,0.3195876288659789
远远,0.47619047619047594
未能,0.5
像是,0.5262849574652333
广东,0.5
故事,0.7370317002881841
寻找,0.8640776699029125
不用,0.5836909871244634
是不是,0.3689479060265576
小时,0.4979009235936188
喜欢,0.6980431848852898
多年,0.548455804046858
不再,0.58695652173913
回来,0.4632867132867129
原因,0.4372469635627527
一起,0.5262849574652333
一次,0.47302697302697294
得到,0.5262849574652333
怎么,0.5262849574652333
发现,0.4230317273795533
知道,0.5262849574652333
这个,0.5262849574652333
自己,0.5262849574652333
可以,0.5262849574652333
我们,0.5262849574652333
一个,0.5051738410596026
