keyword,valence_value
好听,0.33333333333333337
杰伦,0.7059080277634128
喜欢,0.6980431848852898
作曲,0.5
无人能敌,0.48340271067455054
于素,0.6060606060606056
linda,0.5
杰伦藏,0.8182002146791252
我现,0.46753246753246747
韦雄,0.5
周董,0.4696297684404187
吐糟,0.5
杰伦写,0.7017889570402205
憨笑,0.5
周杰伦,0.32435142576247367
就是,0.5262849574652333
亲亲,0.5
淡然,0.875
太深,0.5896554482011118
心动,0.8095238095238093
心痛,0.8793102629083305
真挚,0.9166666666666667
浓烈,0.49999999999999956
爱心,0.8518518518518517
初中,0.5084745762711864
高中,0.6199999999999994
知道,0.5262849574652333
一首,0.6271186440677964
可爱,0.8105726872246695
好看,0.7112462006079026
传递,0.875
可怜,0.4070796460176991
没有,0.5262849574652333
名字,0.5276381909547737
经常,0.5262849574652333
哪里,0.5262849574652333
大学,0.8188405797101449
感觉,0.5485500878734622
以前,0.5262849574652333
如今,0.810810810810811
东西,0.5279255319148934
特别,0.6067518248175182
不会,0.3950806272686248
但是,0.5262849574652333
开始,0.5262849574652333
这样,0.5262849574652333
已经,0.5262849574652333
