keyword,valence_value
卡农,0.5348519559593276
版本,0.6351351351351349
分手,0.7142857142857141
评论,0.39130434782608714
愿意,0.5262849574652333
乐曲,0.5
旋律,0.7499999999999999
喜欢,0.6980431848852898
孤独,0.9761904761904762
女孩子,0.7083333333333331
遥远,0.5454545454545451
王力宏,0.8641130825790432
结婚,0.6071428571428569
世界,0.9112554112554112
换句话,0.5
距离,0.5381355932203385
想起,0.692307692307692
卢王,0.8054668494347492
我个,0.5262849574652333
APP,0.5
有段,0.699140401146132
曲中,0.7342599587352466
血是,0.8275862068965515
卢巧音,0.33692602394011417
卢本伟,0.25716648138622955
相念,0.5
好心分手,0.627935870570732
乐手,0.5
复调音乐,0.6907007419299239
粤语,0.5
停不下来,0.26363696221619737
总是,0.5262849574652333
一个,0.5051738410596026
右上角,0.12934244367666659
欣欣,0.5
首歌,0.8014637224121713
这个,0.5262849574652333
遥遥无期,0.868660929198551
沧海桑田,0.949754645683077
安好,0.8628510643603122
流言蜚语,0.4520854279684905
声部,0.5
爱着,0.7493627867459642
心碎,0.9090909090909091
婚纱,0.3999999999999998
鼓起勇气,0.6796607936003473
我爱你,0.7493627867459642
一起,0.5262849574652333
转眼之间,0.865993733845929
觉得,0.5262849574652333
四分之三,0.5
打拼,0.3797468354430381
谎言,0.8333333333333333
长到,0.5749999999999998
真不知道,0.3698222306483745
抛开,0.7272727272727271
听力,0.9375
表白,0.29644200330662707
上楼,0.2307692307692304
蚊子,0.24999999999999978
披上,0.5215099251241251
国语,0.4285714285714284
原意,0.5632113088614061
发现,0.4230317273795533
听出,0.5
技法,0.5555555555555554
没错,0.38833190488091196
集结,0.29999999999999993
善良,0.9000000000000001
大哭,0.7099148741313376
时光,0.876543209876543
演奏,0.7857142857142856
默默,0.8095238095238093
现在,0.5262849574652333
模仿,0.4857142857142853
嫁给,0.5238095238095235
写作,0.604395604395604
委屈,0.6428571428571428
写成,0.42605516751996
很长,0.714000994309728
象征,0.8181818181818182
和谐,0.5882352941176469
就是,0.5262849574652333
依次,0.8
手法,0.6666666666666663
读书,0.6951219512195119
鼻子,0.5555555555555554
美丽,0.9029850746268656
轨道,0.7499999999999999
已经,0.5262849574652333
彼此,0.5262849574652333
原本,0.45454545454545403
幸福,0.9162790697674418
一群,0.5151515151515148
那天,0.597222222222222
耳朵,0.3999999999999998
音乐,0.6621621621621622
