1.386420525657071356e-01,4.881647301470297753e-04,3.082662866043587968e+00,2.494599737744593315e-01,2.194978674513380079e-01,1.105027000893412659e+00,1.250688207328906100e-02,2.295625000000000304e-01,-3.772055765910818081e+01,1.051316629440939066e+00,5.670826224431856355e-01,3.192091131311323160e-01,-6.528471884873032587e-03,2.062779288786104337e-01,1.591603741113444548e-01,3.954125760552505003e-02,-6.805028606653062972e-02,-3.033593833524097366e-02,9.963435975329925851e-03,1.606365532713067978e-01,1.015836368041704851e-01,3.766418617671506066e-03,9.246613767544152249e-04,8.154431289824128071e-02,2.094583392153541099e-02,1.360050414700912126e-02,4.691100098942300664e-03,4.830216582700573580e-02,9.358885856526374513e-04,1.151787339037619630e-02,9.346878001493971050e-03,4.665393291799921349e-02,1.707891038815633660e-03,4.005182768409108751e-02,1.017559184999566324e-01,9.280067549183820298e-04,2.642164562911307746e-01,1.375803516877059374e-01,1.019662233431710280e-01,7.736658013155047753e-01,3.790274526537339844e-02,2.302212845150291287e-01,7.941384797018455011e+00,1.058057036635558168e+00,4.373685807054018548e-01,2.432132260528249712e-01,4.733245025849167065e-01,3.279000289214880071e-01,3.102630753450831835e-01,1.892221957354650874e-01,1.473706485460586912e-01,1.531893889677230502e-01,1.432421655803708671e-01,2.599909175074496259e-01,1.651333282386147905e-01,4.728344451731175679e-03,8.086399912684043767e-04,8.594960537574178328e-02,3.745587348336718719e-02,1.352784732220997654e-02,6.994660295233299380e-03,5.688112038029108364e-02,1.090656965543784860e-03,2.396047116709100477e-02,1.039691781733197498e-02,5.703236719696257867e-02,1.907405598931344662e-03,1.735884970790150389e-02
7.440550688360450526e-02,6.277791121097093738e-03,3.221615327015997732e+00,1.726209372455351221e-01,1.989989860931045684e-01,6.420705007489055927e-01,3.821460862709318094e-03,1.092499999999999860e-01,-2.532283573164139767e+01,2.306196665193023243e+00,1.313167833308545862e-01,1.086326213627200055e-01,-3.909880126712393933e-01,-2.306978377066490060e-01,-3.090379338660239061e-01,-1.448678698366394069e-01,-1.234753167129421791e-01,1.232385001278118314e-01,1.674890557422288873e-01,-1.140528084402396836e-01,-2.033290800466192733e-02,4.913535001770165736e-03,1.127046757664685369e-03,1.060842237101190799e-02,4.622620334419977328e-02,1.033737223230674768e-02,6.830544247353687037e-03,7.199603382329805568e-03,1.006296514476907097e-03,3.748734696324486360e-02,5.175363060172855079e-02,2.262812040341157654e-02,8.778399352154412499e-03,2.497702552045511989e-02,1.995244588918864900e-02,3.705437631612375909e-03,7.915087714453396261e-02,1.796868766291791902e-02,1.488800688955784109e-02,2.011848550440831218e-01,1.945078794279001769e-03,3.761731649121186766e-02,5.826708705263089483e-01,2.309101227140192003e-01,1.716750679166067772e-01,2.625478579664515255e-01,2.714600940324873868e-01,1.877182178992370665e-01,2.282230357451317249e-01,2.346143391744016093e-01,1.959594555028256468e-01,2.144135929224557369e-01,2.027135677496375021e-01,2.335941059942722164e-01,2.543436978157110340e-01,2.819034256460115507e-03,8.241548840368873247e-04,5.858523839677646887e-03,4.290392251353735559e-02,8.058042260712263913e-03,4.688716588546801463e-03,3.237644498704786260e-03,1.074155140562826384e-03,2.954222056563575796e-02,3.257911086903036296e-02,1.926083198821455095e-02,1.271563948570290752e-02,5.800836461623705594e-03
8.804755944931164091e-02,4.803824638462508498e-03,3.215120490047992607e+00,1.725059557293904811e-01,1.920059985532986957e-01,7.925201015719717246e-01,4.549736632843723143e-03,1.271875000000000089e-01,-2.531077174619899850e+01,2.146585763577493644e+00,3.097811699402599345e-02,1.523905317024202843e-01,-3.924736981442943362e-01,-2.172663819763441251e-01,-2.942638817032855458e-01,5.853487555673074494e-02,1.435635123443745331e-01,-6.170677653498610540e-03,-6.338610477460493442e-02,-1.588302211197261671e-01,-6.312123988500835392e-02,1.274010055802411202e-02,1.613133814915611308e-02,9.659367941050203341e-03,3.633214655702619172e-02,4.118913299767327368e-02,6.108798680037911752e-03,4.955966570386423006e-03,1.658193127068378252e-03,1.506126971835768623e-02,3.889311281584965224e-02,3.597893187682817129e-02,1.267300084956771503e-02,2.556180573714775250e-02,1.500716593581477055e-02,1.292698801686476646e-03,4.887301623592575639e-02,1.633706281430481397e-02,1.113444714338473335e-02,1.945242622816882316e-01,2.644816022079678284e-03,3.743405660291174164e-02,3.043458609590828923e-01,2.372028997226269809e-01,2.049642501547417894e-01,3.476823759205135977e-01,2.181124147996268137e-01,2.107717671838532925e-01,2.277260787766164918e-01,2.653360890103012570e-01,2.408285884786151576e-01,2.116628877726767777e-01,2.532127376090184678e-01,2.048678148580248826e-01,1.911735594632550661e-01,7.914533465069109597e-03,2.140158421228192248e-02,6.604201149318956153e-03,3.633759114127717987e-02,4.566355185794675892e-02,7.378070789793490618e-03,2.653461014075898620e-03,1.878749621534268150e-03,1.329707574268133331e-02,2.986146047134460857e-02,2.870270684447046722e-02,1.571561946128988141e-02,7.136769899341128751e-03
1.163642052565707213e-01,4.081622499313196720e-03,3.251825062813634482e+00,1.982565595548504978e-01,1.977568987377080756e-01,1.208387058340004705e+00,4.141573685993904866e-03,2.080000000000000182e-01,-2.539214046896598376e+01,1.640030735827582742e+00,-4.587044243947944328e-02,2.199144774804685232e-01,-2.511504282513123965e-01,1.473211541168292504e-01,-1.028358773055730452e-01,1.457099898885313993e-01,6.279646395625609889e-02,-4.506195635654039466e-01,-2.582164983234707667e-01,-5.024180052718060438e-03,9.345737880737510495e-02,1.686127001428746469e-02,1.668908556400612239e-02,1.081527372015992847e-02,1.936412348817698539e-02,4.169825351859267337e-02,1.783123915502045657e-03,6.715871183875621320e-03,8.139845049372554375e-03,1.114062358377812360e-02,3.834839404645405680e-02,1.469774861361053918e-02,1.914929216789739482e-03,2.056376867306523165e-02,2.308362542497163078e-02,1.481925717519914833e-03,3.859726455255204497e-02,1.783428099868423697e-02,1.052918524995157847e-02,2.633320995034398870e-01,1.732133015487068942e-03,5.550112611470149615e-02,4.047095762167125521e-01,2.616772917756467476e-01,2.539767421440237150e-01,2.306101577585399631e-01,3.689235161547786412e-01,3.680790403684515710e-01,2.720033718305145953e-01,1.709360533143242100e-01,2.282883815626183255e-01,3.097064778272375918e-01,1.795972850131540011e-01,2.444822200076684493e-01,2.047663409459328787e-01,1.146876913294920565e-02,2.731643032879109770e-02,7.195494566257800394e-03,2.162239236130730768e-02,3.666493456745589796e-02,1.113788370680990564e-03,1.757780192346070428e-02,9.361160320235911020e-03,1.170446640346337400e-02,2.576698484302235304e-02,1.057407802402837542e-02,1.044713436738396815e-03,7.324572831009817930e-03
1.088861076345431778e-01,6.308004792769797593e-03,3.267167045795890346e+00,1.971471551350238161e-01,2.080964103525651532e-01,1.120712603091852833e+00,3.557990434945557025e-03,1.781874999999999987e-01,-2.488710313118745532e+01,1.934701952141802739e+00,-1.273542299021901969e-01,3.390092243054504406e-01,-1.212353586114542497e-01,-1.892546674353251870e-02,-1.203454405542917216e-01,-1.299625747896126782e-01,1.943055410482481468e-02,-2.567705140016541751e-02,2.482501598087571981e-02,-6.414274320554660958e-02,-2.323698404203428797e-02,1.832977572357152862e-02,4.701406458978011835e-03,1.168484953518197401e-02,2.140873530177591147e-02,5.514065704368846521e-03,2.403535305348786233e-03,2.611363149140619178e-02,5.120679143426024905e-03,1.544452763889808157e-02,8.393840101665155096e-02,1.823018745687861319e-02,1.837449386988066705e-03,2.558803521043967466e-02,2.508910719242270215e-02,3.041423503882565143e-03,3.000331208813730721e-02,1.947681817444536431e-02,1.122692662594678044e-02,3.381004456507762934e-01,1.194822772112452431e-03,5.763296447129889061e-02,4.355820489901428005e-01,2.922696416812826103e-01,2.903935829678198077e-01,2.512482883462356931e-01,2.837021209751406370e-01,2.191661128397309199e-01,2.859360637943481609e-01,2.519667935846077733e-01,2.654612070896234521e-01,2.883062978437558321e-01,2.451673450447517388e-01,2.013430497204410363e-01,1.772350627686344049e-01,2.285052340379943939e-02,3.288976958464590993e-03,5.798976436922137316e-03,2.223633917475480171e-02,3.403560770315159235e-03,1.572671389312165283e-03,1.610238301725339105e-02,3.775963613093664614e-03,1.892479788991270270e-02,3.670927937177374117e-02,8.570981811626245464e-03,1.322212743757249925e-03,7.734495249295236449e-03
1.747809762202753581e-01,4.591379650551914889e-03,3.256345941274027211e+00,2.470916267938803035e-01,2.279210761702441523e-01,1.793180620760624233e+00,3.919157556719965636e-03,3.113750000000000129e-01,-2.546549386258588399e+01,1.513476044458721415e+00,-9.078104103144121750e-02,1.746399924125533187e-01,5.305332824892605714e-02,-4.273660985287321412e-01,-5.485419076114517178e-01,1.273345246468947090e-01,1.995999867988071386e-01,-8.988162649410000316e-02,2.071717810333559007e-01,1.210980725879846620e-01,-3.500465612959134665e-02,2.784172957629483386e-02,3.927205469328836664e-03,1.661812987578529729e-02,1.180389508369332485e-02,3.060419432031485226e-03,3.899008550550089273e-03,1.476710266748640366e-02,2.049033997446524698e-03,2.415922166634224683e-02,4.386009748520090790e-02,1.407207634700270368e-02,4.731771102685192014e-03,1.894533471634547023e-02,2.931247052942903553e-02,1.805738545951202090e-03,4.017624372021535994e-02,2.148849857026174578e-02,1.194360183116875869e-02,2.791189471624289653e-01,1.404063263736362492e-03,7.651786964493979826e-02,3.392518982457792265e-01,2.231619898676143188e-01,3.639288531738037458e-01,2.442248327407028075e-01,2.571171200369083421e-01,2.959979292960564501e-01,2.114534678483246111e-01,3.211537981964531774e-01,2.415453759980569770e-01,4.478856191016029609e-01,4.887341041572387246e-01,3.608904395776043605e-01,2.258769699728529479e-01,3.506237136725803838e-02,3.664355368932415216e-03,1.365638028798498403e-02,1.173458539830145655e-02,2.152290017328806204e-03,3.284756587990434341e-03,1.100823801738984135e-02,1.957729272439665512e-03,2.360318719758766615e-02,3.378678791416749733e-02,9.223249669402990708e-03,5.792013883117179580e-03,8.453217684352462569e-03
1.463078848560700751e-01,3.461585060034992698e-03,3.257767361078002466e+00,2.282290991926965162e-01,2.165328415495445802e-01,1.421734763186319084e+00,3.439604277904290044e-03,2.671250000000000013e-01,-2.699048674842906692e+01,1.548241355230349559e+00,-6.425092720683106551e-02,-1.517784638540615183e-01,-1.513366787068399222e-01,-1.330683976998381923e-01,-2.820302433470814329e-01,-2.392557949216878588e-01,3.506714243185762164e-02,1.454049826239612597e-01,1.132991522192216410e-01,2.227395734468336774e-01,1.543603324134367738e-01,1.045614565491751434e-02,7.404568119111063938e-04,1.400074542663202158e-02,9.523013599642877330e-03,5.972152167913225528e-03,1.960483504974052174e-02,5.960137708487146455e-03,6.220550613895188194e-03,3.766038301859645637e-02,2.309846402874447119e-02,2.317942997591145374e-02,1.036719456564353173e-02,1.637677221478209960e-02,4.410126716403311303e-02,4.582709164588073120e-03,1.056105858467162456e-01,2.218802838323140000e-02,1.244036454716745607e-02,4.923615722274666262e-01,2.616878241511799274e-03,9.922756358492330897e-02,1.732707348568391481e+00,5.371614385027149163e-01,2.288575624790997742e-01,3.754575064513205329e-01,3.679537414668206385e-01,3.570963908254922714e-01,2.885219528818060986e-01,2.428079788724896992e-01,3.029146357591173122e-01,2.800036654290858906e-01,3.151943955077961546e-01,2.674089771145760075e-01,2.354969482418389493e-01,1.107135258759317162e-02,3.962583629601512192e-04,1.062367388587378766e-02,1.034682429794114150e-02,6.125710980564066932e-03,1.538835683008992448e-02,2.861024409326044186e-03,7.159571465971994488e-03,3.365039701328485094e-02,1.811824376487703586e-02,1.768167121888209598e-02,7.687484966399722036e-03,5.503819772803173090e-03
1.790988735919899766e-01,2.471708730240302666e-03,3.246045481613297312e+00,2.633302520867241148e-01,2.256973171746032847e-01,1.633250923968062596e+00,5.158608780961426027e-03,3.101250000000000395e-01,-2.736100341203485442e+01,1.099579436860129933e+00,-1.878453031621521163e-01,-4.568815959807782656e-01,-2.238110406981617950e-01,-1.030941947137157255e-01,-5.135981699754836871e-01,-5.856192773476427416e-01,3.993267660790147389e-01,9.890303914150682107e-01,2.228115031650139133e-01,-3.885498398323274094e-02,1.660523990051650800e-01,1.828171784361056536e-03,1.063549669110963039e-03,4.461688765382129315e-03,1.111605868060488826e-03,3.165381121651422540e-03,3.617776850718974931e-03,2.642435729517089802e-03,6.434913560864699740e-03,1.055352716721344800e-02,4.986186613030446635e-02,5.346356447527824546e-02,6.724664737098426555e-03,2.443151098889722109e-02,4.624848200919273039e-02,1.977760167379631270e-03,7.193562316921321698e-02,2.561956655526858098e-02,1.538947185992462288e-02,3.861452110453401643e-01,3.490538306087808372e-03,7.523079073756967772e-02,1.080422175905889626e+00,4.166441710077535832e-01,3.417934243115101078e-01,3.527478430766722850e-01,4.010741109696832618e-01,2.618677849338125196e-01,3.255438058142569591e-01,2.807344253378176724e-01,5.395993042719198218e-01,1.974675943492733010e-01,2.928694107857930939e-01,1.605386008949323540e-01,1.642101496205246314e-01,1.470648795942491351e-03,9.093958199824866582e-04,6.014393573327648200e-03,7.046407036654383929e-04,2.285992913119636472e-03,5.407821999967284479e-03,1.834039044785438794e-03,1.231415890811269481e-02,8.049733521524111979e-03,5.329102392125438514e-02,5.256699744905692778e-02,7.181257975636148178e-03,1.403380356295296991e-02
1.662077596996245354e-01,3.588686278918967569e-03,3.241544545883003448e+00,2.373650237745825176e-01,2.176430480186276328e-01,1.584501155072589595e+00,4.541880752605456997e-03,2.936250000000000249e-01,-2.623094975202461043e+01,1.262751181407432144e+00,2.477978640207162409e-02,2.570881187462269457e-01,4.089500899441022019e-01,2.928994031175835566e-01,-1.999156428717623335e-01,-3.089107410810646437e-01,5.459185036404241576e-01,4.119429713848016261e-01,-1.329276570198994686e-02,-1.654088328996702884e-01,1.048804378098686929e-01,8.326781324717702493e-03,1.906527057571790525e-03,4.129851453613393036e-02,4.562318277102558016e-03,2.362292321918781773e-02,3.093966321300446829e-03,6.014479001585856972e-03,3.553900670987632238e-03,3.907250412960537427e-03,1.342111370277795923e-02,6.703461284018544242e-02,6.594162286034878709e-03,2.469722856165450925e-02,4.389691717536708254e-02,2.371450819475270401e-03,8.808619896316900733e-02,3.469570240604899491e-02,1.003663975299537263e-02,3.332969264537893328e-01,2.758783495964632106e-03,8.839179472666000570e-02,1.514107359126380725e+00,4.415144337220496817e-01,3.218650327548688850e-01,3.956584581779158394e-01,2.754397335202034558e-01,3.298974983533944361e-01,2.115752210694431257e-01,3.866739499055799056e-01,3.026352019655092485e-01,3.537407132671732679e-01,2.368606292714960648e-01,2.559067820386125014e-01,1.341378473179631881e-01,1.053162491905999809e-02,2.194409707817450081e-03,3.154979653962680652e-02,5.719403722675581343e-03,1.739076046727943553e-02,2.103492429041297490e-03,3.735492455650806995e-03,4.355142244668649271e-03,4.164903292098238140e-03,1.843486924534025809e-02,4.843110554856497330e-02,4.923223608321173825e-03,9.730089065216438945e-03
1.374217772215269029e-01,4.839031898366243090e-03,3.239486494242075132e+00,2.135864608180871593e-01,2.081890014307355707e-01,1.285584401837158275e+00,3.840511509717540323e-03,2.374374999999999680e-01,-2.517299185965550379e+01,1.745034895332073344e+00,-1.049573124010700492e-01,8.278051223991229890e-02,-5.890683821647696439e-02,7.740220892644060491e-02,-4.354526542483248552e-01,-2.366746024404842164e-01,3.087419298907697479e-02,1.411543045795251028e-01,9.322321233428795123e-03,-9.111524517249899868e-02,-1.156853152877469759e-01,2.045273587984255959e-02,6.130043122681523744e-03,2.494161944030075240e-02,5.849746673048874732e-03,1.537404223948397354e-02,1.052263516967403244e-02,2.447198118746657380e-02,2.930823295717608322e-03,1.494005220202694259e-02,4.502807929003581344e-02,2.293083211503750204e-02,3.084620598734732523e-03,2.085985876993632498e-02,3.445804931595934650e-02,2.658354976460685672e-03,4.500046358261385049e-02,1.826775100027034152e-02,8.483324388138147043e-03,3.690877790373938705e-01,1.734109123713577531e-03,6.595568469624131513e-02,5.441030552393376629e-01,2.870875403555779304e-01,1.895039661609707604e-01,2.953417889144764330e-01,2.744420557676210404e-01,2.819992102744092732e-01,3.221682572870291916e-01,3.010144847791390577e-01,2.469935719500347127e-01,3.122980289311487190e-01,2.589512734340631561e-01,2.367889735580043231e-01,1.812286792702949845e-01,3.072271429412379296e-02,4.928049771130846995e-03,1.523217902621341012e-02,4.405058244411674817e-03,1.404309787681977222e-02,1.244478355949251228e-02,2.509076602618955099e-02,2.536969794854656950e-03,2.340178091537476260e-02,3.114272920716934165e-02,2.012017629244398573e-02,2.329691104822911689e-03,6.416272122067060227e-03
