杨千嬅,[0.24553944]
粤语歌,[0.4494684]
没见,[0.17080785]
歌神,[0.10322125]
张学友,[-0.03851343]
粤语,[-0.40870318]
样子,[0.44985726]
首歌,[-0.2848694]
学医,[0.13464849]
豁出去,[0.0019192]
但凡,[0.08208676]
抱歉,[0.08973236]
那段,[0.43989605]
真的,[-0.11239858]
若有,[0.30661517]
三分,[0.3031934]
版本,[-0.01464425]
偏偏,[0.32950804]
谢谢,[-0.11718435]
回忆,[0.28431422]
味道,[-0.18744151]
听得,[0.07711322]
很困,[-0.35635647]
吻别,[-0.10255828]
李克勤,[0.43338788]
容祖儿,[0.4373772]
好歌,[-0.2258521]
古巨基,[0.28644478]
谭咏麟,[-0.38177016]
没有,[0.45908314]
发消息,[0.46580535]
失去,[0.07160802]
不了,[-0.32834074]
似覆水,[-0.21485147]
林夕,[-0.12191144]
追梦,[0.1964681]
专吻,[-0.4829275]
极深,[-0.1974594]
大爱,[-0.2175946]
听歌,[0.1719015]
陈奕迅,[-0.16142017]
某一人,[0.02635308]
手秒,[0.17799412]
国语专辑,[-0.20640358]
心心念念,[0.07486409]
薛凯琪,[0.41829073]
梁汉文,[-0.27884492]
KTV,[0.01671407]
执念,[0.48202685]
手终,[-0.13528161]
好怀念,[-0.05520293]
不爱林夕,[-0.00170443]
再能,[0.49329063]
藏下,[0.43587655]
最教人,[0.15341568]
还是,[-0.0282039]
那种,[0.33507982]
这歌,[0.07685249]
喜欢,[0.33519596]
真是,[-0.17708665]
太想,[-0.32015377]
不服输,[0.43953726]
不可,[-0.13932817]
烈女,[0.13717939]
背井离乡,[0.4406393]
洗澡时,[0.2219852]
一首歌,[0.02591306]
来生,[0.13164608]
老去,[0.13984853]
深爱,[0.30577418]
希望,[0.3215377]
寒假,[0.1373633]
回不去,[-0.38982752]
不过如此,[-0.42434976]
硬撑,[-0.06340535]
哭腔,[0.26804125]
企及,[0.3726038]
爱恋,[0.32410145]
心碎,[-0.35966152]
刻骨铭心,[-0.42902765]
分手时,[0.24654694]
耿耿于怀,[-0.3885393]
热恋,[-0.47030726]
我爱你,[0.4204949]
嬉戏,[0.35517773]
钟爱,[0.4097322]
女同学,[0.02173559]
张敬轩,[-0.16760986]
念念不忘,[-0.4121164]
那些,[0.19805452]
高三,[-0.26132622]
擦擦,[-0.39678448]
流逝,[0.3461245]
歉意,[0.25774705]
飞机场,[0.15175776]
消磨,[-0.33559385]
沧桑,[-0.3215802]
三块,[-0.20804934]
红茶,[0.03407435]
延误,[0.22648281]
最后,[-0.24391814]
中山大学,[0.2886228]
共鸣,[0.04972728]
可悲,[-0.1762064]
