首歌,[-0.27075672]
陈慧娴,[0.45197198]
姨父,[-0.19087067]
那段,[0.4483531]
妈妈,[-0.09641717]
爸爸,[-0.01417758]
每次,[0.12632008]
结婚,[-0.41050726]
姨妈,[-0.43627423]
唢呐,[-0.00113222]
旋律,[-0.11324856]
砖头,[0.4266514]
入睡,[0.16805653]
小时候,[-0.4880831]
舍不得,[0.21852961]
难受,[0.4773766]
超级,[-0.03471696]
然后,[0.3672232]
长大,[0.14295934]
原本,[-0.44152635]
肿瘤科,[0.35184133]
痛苦,[-0.32462028]
时候,[-0.31651714]
闽南语,[0.2290159]
永不分离,[-0.22471324]
毕业,[-0.01863109]
永远,[-0.06533297]
那时,[0.06483413]
组合音响,[-0.3344691]
因为,[0.14073218]
生生世世,[0.16909361]
超神,[-0.36799634]
触屏,[0.46684697]
半醉,[-0.24122328]
肝腹水,[-0.20432687]
DVD,[-0.00791306]
追女孩,[0.3268106]
陈小霞,[-0.30294672]
ktv,[0.16726056]
当宝,[-0.12629858]
有个,[0.47708687]
还是,[-0.01460929]
两年,[-0.4555225]
现在,[-0.34413686]
有情人,[0.2512971]
半醒,[-0.43618497]
二三十岁,[0.49147245]
经常,[0.09600883]
每天,[0.09092166]
粤语,[-0.41723955]
老歌,[0.43284827]
花鼓戏,[-0.1021525]
听到,[0.35768664]
大学,[-0.11019883]
喜欢,[0.3406894]
今夏,[-0.08301303]
原版,[-0.38528225]
中场,[-0.19974092]
难觅,[-0.2934357]
音箱,[-0.07307108]
抑郁症,[0.43391863]
下来,[0.406465]
回不去,[-0.37698203]
那晚,[-0.1810532]
农活,[0.04037799]
打麻将,[-0.17362323]
干完,[0.12432595]
好想你,[0.33722588]
撮合,[0.18621436]
烧水,[0.47430643]
恩爱,[0.46514982]
会要,[-0.37060052]
功不可没,[-0.30076632]
老爸,[-0.25789797]
每晚,[0.4882422]
可是,[0.14923425]
失恋,[-0.19564496]
灵堂,[-0.02630621]
嫁人,[-0.40921056]
省去,[0.11552633]
爸妈,[0.34915793]
通宵,[0.32781965]
诺基亚,[-0.04514438]
放学,[-0.24827632]
块钱,[0.02402985]
实属,[-0.34944707]
心痛,[0.1445171]
里昂,[0.38969427]
女朋友,[-0.04086668]
磁带,[0.15477309]
收音机,[-0.12286637]
不会,[-0.11851174]
发音,[-0.43564123]
实习,[0.2248466]
大学毕业,[-0.28580496]
好听,[-0.07984214]
美妙,[0.04331312]
夕阳,[-0.28877422]
癌症,[-0.4887954]
女神,[-0.08826456]
而今,[0.03801877]
抗衡,[-0.4394327]
掉头,[0.03605481]
一个,[0.06637245]
女生,[0.42177695]
洗澡,[0.27888128]
下班,[-0.26271102]
流露出,[0.27459377]
真心,[-0.006074]
班子,[0.45045033]
人去,[0.36346933]
三星,[-0.2882202]
放着,[-0.17719327]
气质,[-0.08299938]
时光,[-0.10197378]
分手,[0.32052106]
护士,[0.5086865]
知道,[0.30612758]
做饭,[-0.04515621]
文人,[-0.32796273]
头痛,[-0.31529382]
归来,[0.5002394]
开车,[0.03110864]
电台,[0.44271678]
礼物,[-0.21449274]
拿来,[-0.47425064]
小孩,[0.15658174]
苹果,[-0.06656379]
听听,[0.09206777]
可能,[0.24725035]
记忆,[-0.38714555]
睡着,[-0.17812793]
教学,[0.37974244]
大笑,[0.04708205]
早上,[0.4400763]
同学,[-0.17736979]
不易,[0.16214292]
安慰,[0.33581677]
去世,[0.42726085]
