首歌,[-0.27286062]
女主角,[0.19985843]
行货,[-0.30421382]
单曲,[-0.2228961]
大哭,[-0.11213355]
林夕,[-0.11442035]
喜欢,[0.33845526]
男主角,[-0.08754796]
听到,[0.37096548]
一个,[0.07249405]
但是,[-0.2596004]
重点,[0.37431917]
突然,[0.4204526]
大家,[-0.46782485]
循环,[0.03196618]
原唱,[0.10145387]
时候,[-0.32289678]
听的歌,[-0.24294084]
主动,[-0.07176062]
歌单,[-0.4286007]
弯下来,[-0.42809382]
背景音乐,[-0.3826914]
粤语歌,[0.4410116]
课教,[-0.00085934]
tfboy,[0.26819518]
dx,[-0.36923125]
不写,[-0.26567045]
陈柏宇,[-0.18801832]
下节,[-0.46478572]
有天,[-0.4567416]
我放起,[0.4851114]
穿久,[0.0869936]
蔡倩芳,[0.4784088]
tvb,[0.09783985]
志云,[0.37870833]
任打任,[-0.18648073]
对情,[-0.41182134]
水且,[0.2718639]
对物,[-0.17333563]
鞋刚,[-0.38890877]
音乐课,[-0.41426638]
室友,[-0.4287979]
播放器,[-0.00903401]
百依百顺,[0.23024952]
成就感,[0.0964279]
嗤之以鼻,[-0.0082044]
多少,[0.43007526]
饭局,[-0.28363934]
瞒住,[-0.23830134]
一分一秒,[0.440343]
红了眼,[0.18008912]
摄像头,[-0.48644686]
另外,[0.285882]
惊觉,[-0.08207968]
今天,[0.3567175]
抽着,[0.32010248]
我爱你,[0.41694936]
一起,[-0.34321913]
一不小心,[-0.296456]
听错,[-0.44665974]
哀伤,[0.16551678]
人们,[-0.10648669]
这么久,[0.25763926]
最后,[-0.24125217]
访谈,[0.10729899]
难有,[0.11914361]
写过,[-0.2409603]
班上,[0.25282538]
歌词,[-0.3332017]
男生,[-0.37996483]
一击,[0.26344317]
男孩子,[0.2964868]
大抵,[-0.25579116]
默契,[-0.276387]
问及,[-0.16285777]
异地,[0.00823985]
这首,[-0.3918273]
好听,[-0.07782046]
旋律,[-0.11710412]
窗前,[0.10500606]
女生,[0.42519167]
初中,[-0.04709975]
餐厅,[-0.41941804]
聊天,[0.379114]
唱歌,[0.24587369]
惊恐,[-0.3263295]
征集,[-0.47594324]
打出,[0.45634902]
极了,[-0.31408733]
视频,[-0.09380108]
打了个,[0.02885164]
知道,[0.30230314]
如果,[0.34992662]
现在,[-0.3282907]
心底,[-0.17086811]
心疼,[-0.22605592]
一脚,[0.32849202]
星期,[0.17068052]
对不起,[-0.2681446]
不去,[-0.08526857]
冲动,[0.33839372]
中山,[0.01960794]
记忆,[-0.38136053]
昨晚,[-0.06652501]
一听,[0.3856106]
大众,[-0.11738267]
喝酒,[-0.41311273]
作业,[-0.3075431]
从未,[-0.33857226]
印象,[0.23701559]
下载,[-0.3366301]
低头,[-0.43210497]
经典,[-0.49483114]
居然,[-0.06804685]
睡觉,[-0.2668762]
阻止,[-0.33618358]
敏感,[0.02238862]
不论,[-0.17513458]
深度,[-0.4098496]
