喜欢,[0.33952105]
憨笑,[0.05621049]
成就感,[0.09633797]
可爱,[-0.15706791]
屁颠,[0.46064034]
郑融,[0.06815112]
终于,[0.06733063]
开口,[0.34257138]
不要,[0.04638085]
永远,[-0.06110733]
爱心,[-0.06266446]
感觉,[0.20727998]
还是,[-0.02472717]
六千米,[-0.48774868]
背单词,[-0.2372078]
勾勾,[0.49370885]
受够,[0.08968455]
一步,[0.06177104]
淘醉,[-0.3281271]
超多,[-0.21279897]
担夕虑,[-0.37386498]
极图,[0.24943052]
茕茕孑立,[0.02548266]
晨跑,[-0.14027107]
爱答不理,[0.03148257]
不红,[-0.43944764]
卫兰,[-0.11099538]
终结者,[0.04852598]
八千里,[0.0477712]
归期,[-0.27063194]
粤语,[-0.40952602]
翠玉,[0.3793602]
五彩斑斓,[-0.24640036]
不再,[-0.45481345]
振翅,[0.1394238]
首歌,[-0.28779957]
鲸鱼,[-0.33274984]
以前,[0.36842394]
自己,[0.46364424]
鳕鱼,[0.33097476]
踏踏实实,[-0.13556056]
乐此不疲,[-0.01743284]
晚自习,[0.16899715]
不管是谁,[0.2475895]
耐不住,[0.04319279]
别着急,[-0.18788323]
跃出,[-0.32521427]
散漫,[0.21049438]
管住,[0.03746084]
浪子,[-0.3640365]
平复,[0.3140509]
迈开,[0.22882633]
觉得,[0.23897351]
那些,[0.20456873]
高三,[-0.25772205]
那个,[-0.5012566]
聆听,[-0.2893082]
恋人,[0.2070946]
彼岸,[-0.29383454]
没出息,[0.23710035]
打碎,[0.0315166]
海鸥,[0.10260319]
故人,[-0.44080067]
阿拉斯加,[0.28411427]
妄想,[0.19270821]
缺氧,[-0.08718314]
地方,[-0.32308692]
不会,[-0.12495208]
小手,[-0.40568328]
唯独,[-0.07629521]
最爱,[0.3841331]
夜空,[0.03585419]
祝福,[-0.17001694]
好听,[-0.0792006]
眼眶,[0.06870078]
困惑,[-0.3625054]
静静,[0.38317963]
网易,[0.10292829]
终生,[-0.39077]
深海,[0.03301592]
掠过,[0.40592742]
但是,[-0.27084768]
久久,[-0.25223842]
宁静,[0.11641811]
两个,[0.22329982]
高中,[0.13242316]
开心,[0.2192518]
不问,[-0.4294344]
寂寞,[-0.1589587]
起床,[-0.24842061]
瞬间,[0.11366526]
总有,[0.24010848]
你好,[-0.18954161]
景色,[0.0693199]
