卫兰,[-0.09071809]
女歌手,[-0.13358901]
小哥,[-0.26840293]
粤语,[-0.41112003]
闹钟,[0.4112668]
混血,[-0.00441256]
故事,[0.1661079]
最爱,[0.3906547]
分手,[0.31468272]
机场,[-0.06038932]
可以,[0.14563958]
容祖儿,[0.44583875]
不许,[-0.15365323]
上海虹桥机场,[0.30135685]
虹桥机场,[-0.08945214]
歌单,[-0.43453974]
你别,[-0.33340544]
太棒,[0.18927065]
杨千嬅,[0.2604144]
粤语歌,[0.4530506]
邓丽欣,[-0.41080922]
林夕下,[0.35346168]
情如,[-0.04008809]
笔卫兰,[0.39369833]
吴雨,[-0.05260623]
听歌,[0.17764635]
人好,[0.42111945]
事到,[-0.00880502]
千嬅,[-0.40634]
谢安琪,[-0.01738188]
tf,[0.3535384]
提是,[-0.31098783]
下架,[0.18161407]
牟足,[0.3042412]
无关痛痒,[-0.33788794]
朋友,[0.41478014]
吸进去,[0.4163495]
喜欢,[0.3591384]
一个,[0.07204015]
别太,[-0.11763505]
无止境,[-0.46806234]
终于,[0.07058093]
首歌,[-0.29058358]
泻下,[0.34937924]
外逃,[-0.16820782]
明白,[-0.2434314]
交集,[0.0084695]
亲亲,[0.20753175]
好长,[-0.41811118]
余生,[-0.45824778]
自然,[-0.11908276]
魔力,[0.42944404]
翻着,[-0.00228159]
有情,[0.32517084]
恋人,[0.21133833]
音色,[-0.24703342]
惨烈,[0.06446897]
前段时间,[-0.1410153]
囊括,[-0.29024735]
观光,[0.03863988]
结尾,[-0.3732332]
二十岁,[-0.01944699]
前任,[0.2207607]
版权,[-0.38516155]
谈过,[-0.06577019]
相爱,[0.44289443]
听懂,[-0.2657767]
总能,[-0.02003573]
不会,[-0.12069841]
难忘,[-0.01017902]
不知所措,[0.1810385]
总工程师,[0.25101024]
这是,[-0.3040591]
时候,[-0.32008776]
网易,[0.09872083]
爱心,[-0.04756211]
庆幸,[0.10271589]
好久,[0.02566394]
十来,[-0.04858974]
苦苦,[0.4735723]
劲儿,[0.18717252]
火车站,[0.33993822]
流泪,[0.50756496]
现任,[-0.50136006]
恋爱,[0.05676955]
温柔,[-0.30857098]
惊慌,[0.3119773]
多月,[-0.21920931]
瀑布,[-0.01292671]
好看,[0.4457725]
火车,[0.2670447]
短暂,[0.41348097]
伤心,[0.09711831]
长得,[-0.33625156]
同一个,[0.27170122]
任何人,[-0.01324106]
分开,[-0.03777282]
性格,[0.3803447]
不来,[0.36319062]
无人,[-0.19268237]
天天,[0.29257253]
我们,[-0.28697208]
那天,[-0.14793147]
耳朵,[-0.04721956]
循环,[0.0345257]
简直,[0.21452813]
就算,[-0.337657]
前提,[-0.3459399]
熟悉,[-0.13865934]
道理,[-0.31870666]
认真,[-0.2629051]
一对,[-0.13217023]
自从,[-0.23503053]
仿佛,[0.4711553]
