大哭,[-0.08523355]
生病,[-0.10455718]
张敬轩,[-0.16523555]
断点,[0.0612714]
流泪,[0.50450313]
明明,[0.18348426]
首歌,[-0.2788379]
分钟,[0.00812483]
一觉,[-0.11505058]
当做,[-0.20034309]
好开心,[0.37330982]
几首歌,[-0.01149369]
为何,[-0.47702196]
麦王,[0.28733656]
轩仔,[0.13855587]
会播,[0.25356898]
歌分,[-0.19781409]
别要,[0.08789688]
ktv,[0.17009434]
shit,[-0.39854085]
每一,[0.09075353]
歌曲名,[0.10838173]
有个,[0.48261675]
半支,[0.04679926]
翻来,[-0.4341535]
粤语,[-0.40517563]
真的,[-0.10685337]
不成比例,[-0.21584025]
唱功,[-0.22694622]
乱讲,[-0.33213165]
抱抱,[-0.12293658]
可不可以,[-0.25416407]
撕心裂肺,[-0.12670894]
红得,[0.30143103]
不要,[0.04761366]
酷爱,[0.4135845]
知会,[0.04063724]
细软,[-0.36364606]
中意,[-0.0661549]
这么,[-0.12453284]
歌词,[-0.33497262]
名气,[0.1887803]
误导,[0.35432798]
日日,[0.03689014]
巴掌,[0.3740089]
好听,[-0.07735478]
转折点,[0.43380144]
静静,[0.3881398]
网易,[0.10210321]
礼拜,[0.24037857]
上车,[0.41914907]
搬迁,[-0.4668408]
握手,[-0.28415924]
出名,[0.32570243]
有种,[0.19870931]
分手,[0.31698415]
恋爱,[0.04891665]
要不是,[-0.09846438]
只会,[0.22824603]
可能,[0.24648778]
记住,[0.08260873]
同学,[-0.17470947]
要说,[-0.23067762]
老子,[0.22671527]
电视,[0.24619384]
可以,[0.14282951]
夜里,[-0.46040544]
随便,[0.48839232]
耳朵,[-0.05317883]
每次,[0.12852965]
忍不住,[-0.2354139]
正确,[-0.31219324]
首都,[0.4438778]
十年,[0.15983768]
事业,[0.333091]
暂时,[0.06894556]
广州,[0.18367411]
似的,[0.4809806]
真是,[-0.17663637]
不好,[-0.12743004]
想到,[0.46291235]
依然,[0.05257068]
就会,[-0.17451476]
一句,[0.48766804]
以前,[0.36858794]
之前,[-0.39733624]
心里,[0.41591808]
有人,[-0.23636414]
突然,[0.4231133]
今天,[0.35931343]
看到,[-0.07362648]
一点,[-0.02145285]
你们,[0.21631597]
当时,[0.21430583]
时间,[-0.42819178]
知道,[0.30719858]
