林夕,[-0.11366316]
不起,[0.10089863]
完美,[-0.25232103]
情敌,[-0.3162456]
爱情,[0.10497128]
贬低,[-0.3144549]
熬过,[-0.361135]
自己,[0.45792785]
没有,[0.460624]
其实,[0.33002576]
一个,[0.06187163]
感情,[-0.33225363]
隔山,[0.17454821]
牵绊,[0.3144122]
前度,[0.35199896]
主了,[-0.28142476]
观光团,[-0.11640479]
最酸,[-0.46738836]
Sammi,[-0.47082]
没人能,[0.01465704]
内心话,[-0.04158875]
变丑,[-0.04845814]
退群,[0.01121364]
TM,[-0.3953981]
吐槽,[-0.24458256]
绕绕,[-0.00766969]
不是,[0.1975716]
真真是,[0.05439991]
擦亮眼睛,[0.04859247]
曲曲,[-0.11790218]
流行音乐,[0.07861026]
告别仪式,[0.01686652]
说词,[0.12265266]
释怀,[-0.2557704]
某天,[-0.21066728]
隔水,[0.44511956]
才能,[0.18437655]
嘴硬,[0.19514057]
别离,[-0.49759406]
后来,[0.4021208]
好过,[0.36487424]
自卑,[0.41636065]
高傲,[0.37374824]
早知,[-0.2616837]
放不下,[-0.43006968]
觉得,[0.24392335]
爱美,[0.43746272]
那些,[0.21207508]
相约,[0.07750074]
黑漆漆,[-0.03283576]
盗版,[0.03669742]
重逢,[-0.3887876]
悄无声息,[-0.32677194]
照常,[0.04067088]
歌词,[-0.33988598]
自尊,[0.31232032]
怎么,[-0.34137928]
磁带,[0.1488004]
单身,[-0.32397065]
懒得,[0.36026868]
高估,[0.32627934]
之后,[-0.24672292]
发现,[-0.3312965]
只有,[0.48106167]
假装,[-0.3706881]
情人,[-0.24260937]
爱心,[-0.06216592]
爱人,[0.0923482]
宁愿,[-0.2016928]
初中,[-0.04250984]
放过,[-0.42867768]
口吻,[-0.22819802]
不爱,[0.18038757]
错过,[-0.1223734]
骄傲,[0.12657447]
成群,[0.3060366]
甘心,[0.20271465]
开心,[0.2259423]
逃出,[0.17858301]
起床,[-0.2469917]
苦难,[-0.35360223]
分手,[0.31950152]
有意思,[0.02396665]
终究,[-0.21508466]
垃圾,[0.23192303]
总有,[0.24303928]
低估,[-0.29058608]
旅行,[-0.24690595]
如果,[0.36616865]
痛哭,[-0.01982887]
心疼,[-0.2322525]
发觉,[-0.49072158]
遇见,[0.14947052]
告别,[0.19102806]
可爱,[-0.1522826]
相见,[-0.12607783]
大笑,[0.03542184]
谢谢,[-0.12000118]
喝酒,[-0.40921783]
世上,[0.47610402]
偶然,[0.48156556]
夜晚,[-0.1853106]
眼光,[-0.19447613]
干脆,[-0.46161464]
无奈,[-0.1072863]
心思,[0.16298164]
客观,[0.38421556]
资格,[-0.24459854]
人生,[0.36500546]
原本,[-0.44820583]
无数,[0.363748]
幸福,[-0.32846302]
我们,[-0.30586022]
学会,[0.38105956]
而已,[-0.09968398]
结婚,[-0.41973206]
放弃,[0.10310514]
第二天,[0.49952194]
真实,[0.08977123]
痛苦,[-0.33287704]
