王菲,[0.36595672]
傻女,[0.01613422]
男生,[-0.37486014]
广东话,[0.3056234]
女生,[0.44186288]
一切,[0.48351985]
七年,[-0.05716325]
爱情,[0.11458325]
幸福,[-0.32588425]
一遍,[0.1272086]
真实,[0.09954431]
感情,[-0.31826308]
小混混,[0.30317706]
单曲,[-0.21080585]
直男是,[-0.37401757]
時機,[-0.44221908]
竭斯,[0.07474059]
大紅大,[0.49552727]
陈慧娴,[0.4550148]
錯過,[0.09905665]
得话,[-0.38157722]
高富帅,[0.3179187]
没腻,[-0.1402013]
能唱出,[0.03387804]
白富,[-0.00421752]
我后,[-0.15345103]
慧娴,[0.49258056]
天后级,[0.1979298]
去触,[-0.42166454]
傻仔,[-0.18763968]
大爱慧,[-0.11728276]
痴人,[0.3905159]
难以自拔,[0.44792303]
白马王子,[0.30947372]
老歌,[0.43348166]
流行歌,[-0.0448133]
栽进,[-0.03054621]
脸上,[0.14848803]
不是,[0.2143643]
枕套,[0.18777023]
整晚,[-0.13560416]
洒满,[0.367549]
帅哥,[0.14518107]
终于,[0.06190644]
落寞,[0.05147041]
声音,[-0.3305863]
底里,[-0.4273211]
越长越,[-0.25622436]
佳人,[0.344884]
割舍,[0.2456064]
却会,[0.2525187]
任由,[0.04679221]
情侣,[-0.05348294]
很多年,[0.24977425]
成套,[-0.05030196]
爱惜,[0.42279202]
毛衣,[0.40452597]
没有,[0.47249153]
漫画,[0.3693275]
普通话,[-0.18510064]
皱眉,[0.21724857]
爱上,[0.23019329]
才子,[-0.06019416]
执着,[-0.02721147]
有点像,[-0.32607335]
何苦,[0.3236295]
些许,[-0.47449064]
听懂,[-0.2549453]
毒药,[-0.4225992]
世界,[-0.25823337]
幸好,[-0.3929495]
怀念,[0.20556782]
见证,[-0.14013764]
虽然,[0.29606536]
庆幸,[0.0927751]
歌声,[0.15347196]
但是,[-0.26490495]
解脱,[0.12099542]
哽咽,[0.29387352]
分手,[0.3257566]
莫名其妙,[-0.48466837]
两句,[-0.15869969]
这种,[-0.33066058]
钥匙,[0.39966133]
一心,[0.18411332]
其他人,[0.389909]
同事,[0.02195175]
感冒,[0.05702023]
身为,[-0.45551828]
明明,[0.18588391]
亲人,[-0.02942966]
当成,[-0.01081822]
伤心,[0.09639193]
联络,[-0.11617722]
偏偏,[0.3388785]
味道,[-0.18772861]
看过,[0.48526454]
笑容,[-0.18141478]
整整,[0.05496563]
泪水,[0.02383053]
居然,[-0.06386928]
从前,[-0.3303119]
表情,[0.00506329]
微笑,[-0.39875713]
表达,[0.31335703]
当初,[0.45663378]
一副,[-0.17852634]
循环,[0.04910732]
等到,[0.14812624]
带有,[0.07420105]
不曾,[0.3822877]
记得,[0.24613105]
广东,[0.50689936]
早就,[0.2608942]
那时,[0.05840839]
