首歌,[-0.27709636]
张国荣,[0.17065203]
何人,[-0.4643303]
风华绝代,[0.21168755]
有着,[0.2741564]
听歌,[0.16258766]
荣迷,[-0.23583788]
演唱会,[-0.22586198]
无助,[0.11848869]
哥哥,[-0.46756]
离家,[0.1248306]
跳舞,[-0.14937425]
时候,[-0.3323061]
跟风,[0.05209297]
时而,[-0.10762354]
离去,[-0.47722176]
遗憾,[-0.12804048]
二用,[-0.45395914]
明星,[-0.21105573]
天籁般,[0.21442673]
安利,[0.10601582]
荧幕,[0.14446488]
蜡像馆,[-0.24217701]
怨天怨地,[0.3063659]
阿飞,[0.49322665]
从头来,[0.00510359]
leave,[-0.10495727]
可如君,[-0.1588649]
有块,[-0.1223646]
杜莎,[-0.27741936]
后荣迷,[0.20948134]
三心,[-0.08212966]
以心,[-0.32692182]
mv,[0.23789395]
solo,[-0.25680166]
Please,[0.43120277]
为愿,[-0.16048922]
message,[-0.05059274]
live,[-0.00121975]
可似,[0.45944235]
杏色,[-0.16316117]
已爱,[-0.11265931]
ktv,[0.16054432]
梁朝伟,[0.45315963]
拨错,[-0.10101061]
我留,[0.06050337]
被峰哥,[-0.48317876]
可及,[-0.08791824]
可念君,[0.36370206]
Leslie,[-0.20411873]
唯一,[0.06468957]
献技,[-0.18505111]
至今,[0.12223352]
顺境,[0.23901843]
曾立,[0.2989334]
吹出来,[0.12726429]
胎记,[0.21429148]
桀骜,[-0.36172336]
真的,[-0.13369855]
悲喜,[-0.29561782]
寻人启事,[0.12907621]
励志,[-0.26491868]
霸王别姬,[-0.31126708]
多年,[-0.06436836]
飞在,[-0.03935285]
至爱,[-0.18768701]
落寞,[0.04345582]
正传,[0.16026103]
辞海,[-0.04697883]
妖娆,[0.03815415]
沉醉在,[-0.19200128]
逆境,[0.38699874]
歌喉,[0.4970692]
年月日,[-0.10117479]
未归,[0.27118394]
女皇,[0.49465007]
纸巾,[0.4182337]
我们,[-0.31510937]
不羁,[0.26048145]
陪伴着,[-0.30055282]
心里,[0.40549916]
音符,[-0.19302471]
分心,[0.20815817]
醉人,[-0.23591109]
伟人,[0.21800645]
忘情,[0.4219768]
张狂,[0.37014627]
嚣张,[-0.32837173]
孤寂,[-0.05797156]
政要,[-0.43822896]
相差无几,[0.15165521]
所有,[-0.49423382]
右腿,[0.4756258]
眉眼,[0.33321527]
人世间,[0.35019705]
谎言,[-0.31597102]
颓然,[0.39532205]
回味,[0.31493413]
昏黄,[0.07668655]
电话号码,[0.33086562]
无数次,[-0.37891486]
终是,[-0.28947434]
死死地,[0.42857552]
多情,[-0.38851854]
西装,[0.0932812]
留言,[0.21091728]
有幸,[0.20771854]
听过,[0.18246852]
烟尘,[-0.16122364]
风中,[-0.17353894]
眉目,[-0.01244602]
绚丽,[0.00612296]
无望,[-0.33912128]
自制,[-0.21601129]
流淌,[0.31750035]
鸟儿,[0.45169732]
烟火,[-0.00984017]
宠爱,[-0.28608817]
扬起,[-0.22857763]
好听,[-0.07910868]
看书,[0.3267865]
优雅,[-0.02989917]
已过,[0.24840261]
旋律,[-0.12763809]
专心,[0.01721851]
忧郁,[0.41417167]
天使,[-0.35936677]
陈列,[-0.0553776]
一个,[0.06830201]
身着,[-0.08029749]
聊天,[0.36781502]
灯火,[0.29287463]
已久,[0.38921332]
永恒,[0.0198041]
身高,[0.09050444]
膝盖,[0.41829067]
说好,[0.3050404]
不能,[0.06553059]
青春,[-0.3457453]
心底,[-0.17245536]
其他人,[0.38694665]
体会,[0.09485772]
面孔,[-0.08088386]
心灵,[0.31821677]
一首,[-0.3067027]
四月,[-0.12838985]
帽子,[0.2520286]
美好,[0.1960446]
赶上,[0.06867357]
