大哭,[-0.09095294]
一起,[-0.36537206]
十年,[0.15974191]
禮貌,[-0.21424109]
欣方,[-0.11874379]
方力申,[-0.420113]
欣和颖,[0.43710017]
方在,[0.0823971]
一飄,[-0.496899]
完握,[-0.42625242]
方和欣,[-0.08233139]
方和颖,[0.32487935]
以後聚頭,[-0.12304629]
朋友,[0.423661]
喜欢,[0.33448133]
嫖娼,[-0.35175586]
牵手,[-0.43434706]
看到,[-0.07584837]
友情,[-0.41940555]
歌词,[-0.33978197]
好友,[0.42983592]
网易,[0.09719563]
握手,[-0.29002422]
连个,[0.3409574]
分手,[0.3143274]
战胜,[-0.23617545]
打电话,[-0.10714842]
失望,[-0.10764013]
好象,[0.21550147]
得知,[-0.40008974]
爱情,[0.10093988]
微笑,[-0.40052542]
音乐,[-0.4633717]
结婚,[-0.42514765]
想着,[0.19308461]
矛盾,[-0.49476337]
两人,[0.26123625]
是不是,[-0.27674174]
退出,[-0.2169334]
多年,[-0.06588282]
以为,[0.43515384]
标准,[0.4491794]
过来,[-0.30335]
今日,[-0.02984348]
结果,[-0.20189348]
最后,[-0.24536338]
过程,[-0.26550186]
这里,[-0.0998596]
一样,[-0.18460387]
地方,[-0.32429928]
工作,[0.21797937]
但是,[-0.27549392]
因为,[0.12840933]
还是,[-0.02701271]
知道,[0.2976606]
认为,[-0.3059035]
已经,[-0.29771957]
没有,[0.4562419]
