keyword,arousal_value
师奶,0.8668693650152028
吴卓羲,0.8314481735583162
原唱,0.17424709606781474
东莞,0.33333333333333337
我会,0.2500000000000001
下次,0.1428571428571429
酒店,0.4285714285714288
评论,0.3470149253731343
翻唱,0.40626409032023303
太子,0.2500000000000001
一般般,0.4242424242424243
广东,0.33333333333333337
酒店风云,0.8161630870040044
双龙传,0.5088185708727793
你理,0.5
推远,0.5
TVB,0.5
少人,0.2651123035892161
过花,0.5
没人知,0.21131316926095534
这歌,0.4086223055295223
喜欢,0.20087336244541487
憨笑,0.22857142857142854
晚安,0.04230046321917147
熟视无睹,0.5
看花,0.33333333333333337
常平,0.5
目测,0.2500000000000001
三回,0.41496968851841387
中伤,0.2039550084218834
龌龊,0.5967527282406182
下回,0.5
不要,0.4032472717593826
你们,0.4032472717593826
心酸,0.4285714285714288
奇妙,0.1428571428571429
没落,0.6666666666666666
敷衍,0.5
被窝,0.36363636363636365
大唐,0.522575236642697
有种,0.493975903614458
真心,0.31578947368421095
奋斗,0.5833333333333336
因为,0.4032472717593826
流泪,0.3129770992366411
你好,0.2592592592592594
气息,0.44444444444444464
周末,0.5
活力,0.5
疑惑,0.19999999999999996
就是,0.4032472717593826
中学,0.33333333333333337
犹豫,0.40000000000000013
难得,0.5384615384615385
一回,0.37623762376237657
想象,0.5
充满,0.3714285714285718
主动,0.15789473684210542
不错,0.3448275862068969
估计,0.6875000000000002
是不是,0.35728385313857103
朋友,0.25384615384615394
听到,0.4277456647398845
第一次,0.24524911236837832
感觉,0.5016949152542375
真的,0.32327586206896575
个人,0.4032472717593826
那样,0.4032472717593826
只能,0.3200000000000003
以前,0.4032472717593826
考虑,0.4032472717593826
除了,0.4032472717593826
如今,0.2708333333333337
城市,0.22641509433962304
的话,0.4032472717593826
这么,0.4032472717593826
这里,0.4032472717593826
需要,0.4032472717593826
一般,0.4032472717593826
时候,0.4032472717593826
知道,0.4032472717593826
这样,0.4032472717593826
不是,0.35728385313857103
这个,0.4032472717593826
