keyword,arousal_value
首歌,0.3979035639745546
蜡烛,0.2500000000000001
时间,0.2264150943396228
我们,0.4032472717593826
争气,0.37500000000000044
禅师,0.866869365015202
有些,0.4032472717593826
倾诉,0.16666666666666674
情怀,0.30000000000000027
以前,0.4032472717593826
内心,0.3114754098360657
以此为证,0.5967527282406165
高攀不起,0.601416566502794
镜花,0.18423505344581126
东邪西毒,0.40630899751392047
各生,0.3481012658227849
泛泛之辈,0.19571112121440715
因为,0.4032472717593826
朱颜,0.10585707877900818
想下,0.2017270544438443
饮水饱,0.7474579096516089
黄伟文,0.9744798852679312
越久,0.5
事说,0.22535869282840837
太痛,0.10804031754311894
我输,0.5
我要,0.4032472717593826
辞树,0.16062473133686772
有个,0.4032472717593826
不想,0.24132809734479732
知道,0.4032472717593826
香港,0.7777777777777779
喜欢,0.20087336244541487
直到,0.4032472717593826
劫数,0.8331819307952765
绕路,0.0952150912946883
演唱会,0.4358974358974361
振奋人心,0.5
蛾子,0.33333333333333337
翻个,0.5
自爱,0.5
明白,0.39682539682539697
演艺界,0.5
想不开,0.5
一丝丝,0.5
一生一世,0.4277807490806308
留不住,0.20044212505071202
良药,0.33333333333333337
振作,0.6666666666666666
鸡汤,0.2857142857142859
非典,0.20707490532926964
事情,0.25806451612903236
恋情,0.5
一别,0.2500000000000001
有情,0.3684210526315791
那些,0.4032472717593826
一厢情愿,0.5
过去,0.4032472717593826
善后,0.7052558971560247
共鸣,0.36363636363636365
生活,0.24747474747474751
台词,0.40000000000000013
肆虐,0.5
最是,0.4058956916099776
忍着,0.37500000000000044
一直,0.4032472717593826
有朝一日,0.6666666666666666
大不了,0.44790767794726494
那句话,0.2115101885173999
陌生人,0.125
发现,0.35838150289017345
只是,0.3229813664596275
这首,0.392575928008999
网易,0.41025641025641013
好久,0.3181818181818181
挣钱,0.40000000000000013
埋葬,0.5555555555555558
倒退,0.33333333333333337
着想,0.33333333333333337
近乎,0.5000000000000004
尊严,0.6875000000000002
男孩,0.22222222222222254
中途,0.33333333333333337
两下,0.21027238758907274
盛大,0.3272679544863526
开心,0.3272727272727275
镜子,0.7500000000000002
果断,0.3333333333333337
分手,0.09756097560975607
充实,0.7500000000000002
现在,0.4032472717593826
耽误,0.6666666666666666
欢喜,0.5
美好,0.17333333333333356
出租车,0.5
高潮,0.5499999999999999
不是,0.35728385313857103
拼命,0.33333333333333337
激励,0.2857142857142859
看得,0.35060975609756095
窗外,0.2799999999999998
感谢,0.45098039215686303
伤心,0.3076923076923076
女孩,0.1911764705882354
人间,0.4285714285714288
同情,0.5
多人,0.332129963898917
立场,0.5
安慰,0.18750000000000022
下载,0.30000000000000027
什么,0.4032472717593826
透明,0.16666666666666674
自己,0.4032472717593826
睡觉,0.3783783783783784
一会,0.4285714285714288
家人,0.19999999999999996
想想,0.5000000000000004
重复,0.4374999999999999
