keyword,arousal_value
首歌,0.3979035639745546
孙耀威,0.7379266880307657
闯情关,0.4511974240289788
乌龙,0.5
老师,0.38095238095238093
日本,0.3448275862068969
逆否命题,0.08979853406496596
温柔,0.16666666666666674
作业,0.8541666666666665
同学,0.41379310344827636
然后,0.4032472717593826
封杀,0.5
时候,0.4032472717593826
一个,0.29671361502347426
瞬间,0.4285714285714288
那年,0.2857142857142859
广播,0.23076923076923106
好多,0.4146341463414638
这个,0.4032472717593826
公司,0.5625000000000001
深吻,0.1446614940396499
一部,0.41176470588235314
记得,0.2916666666666665
啊啊啊,0.590909090909091
两小无猜,0.10362861597711859
背诵课文,0.38183647099267914
故事,0.11805555555555569
数学老师,0.6211028130158257
大岁,0.3988131184788791
林志颖,0.7474579096516089
良叔,0.5967527282406182
地唱,0.428115015974441
云友们,0.33333333333333337
人好,0.23433818905049542
洒于,0.37500000000000044
有次,0.2547528517110266
停笔,0.6089287037016254
日本公司,0.5003533568904592
强太多,0.5348316465117459
地站,0.40186915887850505
钟汉良,0.5967527282406174
力压,0.7550855449279275
人不爱,0.11905001801393278
人爱,0.14109348407821076
好想哭,0.22296998545947322
男神,0.3076923076923076
一宿,0.5555555555555558
好深,0.1742430364297206
开开心心,0.8554803014404273
张纸,0.5931288255029528
闹僵,0.8554803014404273
下集,0.5
红遍,0.5
喜欢,0.20087336244541487
学校,0.37313432835820903
憨笑,0.22857142857142854
感觉,0.5016949152542375
鲜肉,0.5
每顿饭,0.34814678222386075
破涕为笑,0.41210710128055883
飘摇,0.33333333333333337
刘德华,0.3074602303894678
上集,0.450838142426487
演唱会,0.4358974358974361
香港中文大学,0.8093512711964364
乌烟瘴气,0.1112243894665863
手抄,0.5
脏话,0.42052651322903156
风骨,0.5
六科,0.5466535149453057
加点,0.6000000000000002
出演,0.5
弯弯的,0.5
心里,0.4032472717593826
吃个,0.29032258064516125
演技,0.5
馍馍,0.5
咸菜,0.12577940917178276
大江南北,0.2500000000000001
日方,0.5
自卑,0.40000000000000013
我爱你,0.18248175182481763
下课,0.21660799174270629
尘世,0.21268188867258397
受辱,0.5
十几岁,0.6021486123545217
眉眼,0.33333333333333337
未婚,0.5
科普,0.2500000000000001
决裂,0.5
神龙,0.5
当时,0.4032472717593826
吃点,0.2853604059802156
太晚,0.13348028102027742
粉丝,0.36363636363636365
最后,0.4032472717593826
几人,0.332129963898917
一个头,0.3983839088151194
偶像,0.7500000000000002
那么,0.4032472717593826
班上,0.36018090283162385
我俩,0.7500000000000002
歌词,0.3688524590163934
爱上,0.1731626771246061
潜规则,0.19784680550653078
一直,0.4032472717593826
起色,0.5
损失惨重,0.8554803014404273
初三,0.4285714285714288
考上,0.3333333333333337
通知书,0.5
凉水,0.05702666550959512
点点,0.33333333333333337
午夜,0.6153846153846156
娱乐圈,0.9044995524401466
齐名,0.5
之后,0.4032472717593826
这首,0.392575928008999
好听,0.3846153846153846
曲调,0.3076923076923076
纸条,0.1428571428571429
