keyword,arousal_value
评论,0.3470149253731343
郑伊健,0.932275808713549
开心,0.3272727272727275
伊健,0.9489901443475501
彷佛,0.5
雨神,0.5
首歌,0.3979035639745546
一秒,0.4666666666666667
歌词,0.3688524590163934
旋律,0.3000000000000004
光荣,0.8571428571428572
好歌,0.29837005306044984
循环,0.3250000000000003
画面感,0.517078055036789
心照,0.2799999999999998
魔神,0.5
广东,0.33333333333333337
练熟,0.2829646925188526
无得弹,0.40299487718376426
fans,0.5
点赞,0.3552607750814921
听歌,0.4570517167358018
最棒,0.7402149616875928
流乾,0.5158568853779197
我先,0.2894736842105263
伊面,0.5
调调,0.3773946675065605
跳荡,0.5
看着,0.35060975609756095
过来,0.4032472717593826
演唱会,0.4358974358974361
入耳,0.5
良人,0.5954477679802197
续集,0.30149460175971066
翻版,0.5
画册,0.5
演技,0.5
段子,0.33333333333333337
看到,0.4032472717593826
唱得,0.428115015974441
节点,0.5
白光,0.5
人品,0.5
孤单,0.5628386918056058
某人,0.5
身体健康,0.6233685518955873
前任,0.11111111111111116
加油,0.2894736842105263
最爱,0.18412761742667505
陌生人,0.125
诚恳,0.5
出来,0.4032472717593826
好听,0.3846153846153846
满地,0.3214285714285716
新人,0.33333333333333337
排行榜,0.6666666666666666
低调,0.875
尘埃,0.2500000000000001
不怎么,0.2500000000000001
浪漫,0.21052631578947367
早日,0.6000000000000002
与否,0.4032472717593826
寄托,0.7500000000000002
地狱,0.6666666666666671
许可,0.5
你好,0.2592592592592594
也罢,0.4032472717593826
自信,0.37500000000000044
湖水,0.5
子女,0.5
困境,0.7500000000000002
伤心,0.3076923076923076
好多,0.4146341463414638
快乐,0.22807017543859676
某个,0.4032472717593826
自我,0.4666666666666667
听得,0.45152603231597865
不该,0.35728385313857103
手法,0.5
日常,0.125
也好,0.4032472717593826
他人,0.4032472717593826
人生,0.2821118475949662
节奏,0.5957446808510639
电影,0.3571428571428572
缓慢,0.23076923076923106
简直,0.382352941176471
一遍,0.3142857142857144
不够,0.4032472717593826
的确,0.40000000000000013
正好,0.23809523809523825
更好,0.2936336674241612
记得,0.2916666666666665
父母,0.2142857142857144
赶紧,0.41666666666666685
不行,0.3548387096774195
永远,0.3660714285714285
背后,0.47058823529411753
努力,0.2272727272727273
不想,0.24132809734479732
自由,0.5454545454545455
朋友,0.25384615384615394
香港,0.7777777777777779
质量,0.6666666666666671
最近,0.4032472717593826
听到,0.4277456647398845
找到,0.2876712328767127
感觉,0.5016949152542375
真的,0.32327586206896575
下去,0.4032472717593826
属于,0.4032472717593826
声音,0.3781512605042018
