keyword,arousal_value
犬夜叉,0.5
原曲,0.10077814770810622
备胎,0.2700554083353407
纸条,0.1428571428571429
时候,0.4032472717593826
奥特曼,0.5967527282406174
那集,0.4666666666666667
评论,0.3470149253731343
作曲者,0.6666666666666666
卒业,0.7474579096516089
进去,0.5000000000000004
曲者,0.28448275862068995
单曲,0.33333333333333337
少人,0.2651123035892161
被奈落,0.4787699754422179
脚痛,0.5
町田纪,0.46695201175814083
既视感,0.8771225053554644
当说,0.3245714285714286
调调,0.3773946675065605
喜欢,0.20087336244541487
推下,0.28804134651527313
脑溢血,0.5
体育课,0.5
装病,0.5
首歌,0.3979035639745546
一首歌,0.3979035639745546
全校,0.5
决绝,0.8712188369014803
插曲,0.5
桔梗,0.49662199579133903
很多年,0.3021257792041131
夜来,0.5
第一句,0.345142551468246
山崖,0.5
那么,0.4032472717593826
同一天,0.5
歌词,0.3688524590163934
表白,0.05618967146908027
初三,0.4285714285714288
版权,0.7777777777777779
抽屉,0.33333333333333337
怎么,0.4032472717593826
发现,0.35838150289017345
这首,0.392575928008999
女神,0.3333333333333337
网易,0.41025641025641013
爱心,0.21296296296296324
写得,0.3626373626373628
上课,0.5652173913043482
再见,0.5000000000000004
封面,0.43396226415094363
无事,0.36571242149906236
后门,0.19999999999999996
大哭,0.5432044974441546
偷偷,0.07999999999999996
差点,0.5769230769230771
醒来,0.11764705882352944
转正,0.3893061128303078
不去,0.2631780488019938
谢谢,0.2000000000000003
当初,0.375
这条,0.3113207547169815
明日,0.5
第二天,0.2600925939352916
明天,0.25531914893617047
记得,0.2916666666666665
拒绝,0.23076923076923106
毕业,0.16176470588235292
维护,0.7500000000000002
四个,0.41666666666666685
一张,0.5677419354838712
身边,0.1923076923076925
听到,0.4277456647398845
里面,0.4032472717593826
真的,0.32327586206896575
下去,0.4032472717593826
科学,0.6250000000000003
希望,0.28899082568807355
其实,0.4032472717593826
有人,0.316239316239316
机会,0.375
一下,0.4032472717593826
然后,0.4032472717593826
过去,0.4032472717593826
这么,0.4032472717593826
为了,0.4032472717593826
出来,0.4032472717593826
因为,0.4032472717593826
还是,0.4032472717593826
不是,0.35728385313857103
一个,0.29671361502347426
