keyword,arousal_value
吴哥窟,0.5967527282406182
我愿,0.27472527472527475
花样年华,0.2971701239313407
世间,0.3333333333333337
惊恐,0.7142857142857144
男儿,0.6666666666666666
编曲,0.6000000000000002
王家卫,0.2500000000000001
一个,0.29671361502347426
不了了之,0.5
封存,0.5
树洞,0.33333333333333337
这首,0.392575928008999
当初,0.375
电影,0.3571428571428572
结婚,0.2816901408450706
未婚者,0.5
写歌,0.36780472140190534
名字,0.2210526315789476
已婚者,0.5
想起,0.25531914893617036
林若宁,0.5967527282406174
吐向,0.6666666666666666
用草,0.21212121212121227
正主,0.5323518936245996
听歌,0.4570517167358018
秒速,0.09090909090909094
地去,0.3027375201288247
洞壁,0.7474579096516083
陈珀,0.16951779672230283
搜神记,0.4581821897511873
梁朝伟,0.9944003991794643
钟无艳,0.5967527282406174
做场,0.5
樱花树,0.16666666666666674
喜欢,0.20087336244541487
疼惜,0.24076460481099593
假正经,0.6657899202443575
过场,0.5
备胎,0.2700554083353407
情敌,0.8735145966103579
富士山,0.14659048615372228
乱套,0.5
欢声笑语,0.5
首歌,0.3979035639745546
跟你走,0.2176870748299321
秩序井然,0.5
悲从中来,0.3201289164490856
矫情,0.09999999999999987
船票,0.5
新海,0.16666666666666674
能量守恒,0.8827413683341155
自己,0.4032472717593826
循环往复,0.5
是否,0.4032472717593826
互相残杀,0.5
红了眼,0.20425818462696355
退一步,0.48191970610362633
重温,0.40000000000000013
后来,0.4032472717593826
梁先生,0.8571428571428572
旁观者,0.6666666666666666
受了伤,0.20764461684300028
双倍,0.8241371304751588
不要,0.4032472717593826
心声,0.33333333333333337
张敬轩,0.6602923015652561
浮躁,0.5714285714285716
砍死,0.4025431472569473
取名为,0.5
那首,0.392575928008999
觊觎,0.5967527282406182
你们,0.4032472717593826
多事,0.5
哀伤,0.07899045416298822
貌似,0.7142857142857144
伤痛,0.5
尽忠,0.8888888888888888
倾诉,0.16666666666666674
那么,0.4032472717593826
歌词,0.3688524590163934
表白,0.05618967146908027
灵感,0.7500000000000002
遗忘,0.4545454545454549
引诱,0.5
幼稚,0.40000000000000013
不会,0.22487509501581437
不顾一切,0.40000000000000013
混沌,0.5
作曲,0.19999999999999996
世界,0.5080000000000003
百度,0.6923076923076924
无言,0.8
湿热,0.17005891127910844
不加,0.8189913015398899
好友,0.33333333333333337
每每,0.4285714285714288
游人,0.5
睁开,0.31597888977533306
忍住,0.29717012393134123
好久,0.3181818181818181
过往,0.2500000000000001
多出,0.46616541353383467
失眠,0.3181818181818181
热心,0.5
人去,0.24215329968037902
嘲笑,0.5
无情,0.11111111111111116
甘心,0.40000000000000013
签名,0.40000000000000013
继而,0.4032472717593826
如果,0.4032472717593826
