keyword,arousal_value
听听,0.5555555555555558
哥哥,0.5714285714285716
首歌,0.3979035639745546
华人,0.5
感觉,0.5016949152542375
一首歌,0.3979035639745546
年代,0.7826086956521743
粉丝,0.36363636363636365
这首,0.392575928008999
好听,0.3846153846153846
歌曲,0.5189873417721518
目前为止,0.7500000000000002
魅力,0.545454545454546
温柔,0.16666666666666674
没有,0.4032472717593826
特别,0.34831460674157333
很多歌,0.3006657485518014
韩国,0.33333333333333337
一百遍,0.33333333333333337
航天城,0.5
张国荣,0.6602923015652561
冰糕,0.5
前程锦绣,0.5
生有幸,0.7033224012548122
美而悲,0.27362199576333945
小沙丘,0.3524194816046595
只觉,0.2934307543035918
摸冰枣,0.4581821897511873
侯斯顿,0.5
韩星,0.5
Leslie,0.5
吉言,0.5
距离感,0.5
集于一身,0.7214305415096068
喜欢,0.20087336244541487
好像,0.3026315789473689
霸王别姬,0.5
韩日,0.33448541661486464
记取,0.5
低吟,0.5
荒岛,0.5
时代背景,0.7550855449279268
壁纸,0.33333333333333337
低语,0.33333333333333337
几首,0.392575928008999
意犹未尽,0.5
冷门,0.2500000000000001
分心,0.5
吹奏,0.5
沾染,0.33333333333333337
未来,0.24561403508771917
红茶,0.21070696710844905
漫游,0.5
花草,0.5
万千,0.4115482416793885
冷酷,0.5
铃声,0.4666666666666667
歌词,0.3688524590163934
唱片,0.5714285714285716
孤单,0.5628386918056058
听来,0.45152603231597865
发芽,0.5
那句,0.356687898089172
男朋友,0.16010892130256105
薄薄的,0.19999999999999996
过时,0.4285714285714288
陪伴,0.15000000000000013
不会,0.22487509501581437
发音,0.5
最爱,0.18412761742667505
真切,0.5
扬起,0.5
曲子,0.30519480519480524
美妙,0.27272727272727293
直到现在,0.4032472717593826
风沙,0.5
风吹,0.37500000000000044
沉浸,0.44444444444444464
一个,0.29671361502347426
冰箱,0.33333333333333337
一定,0.4032472717593826
有种,0.493975903614458
获奖,0.5
好似,0.33333333333333337
骄傲,0.8333333333333335
时间,0.2264150943396228
不得了,0.4032472717593826
还有,0.4032472717593826
还是,0.4032472717593826
心底,0.16666666666666674
千里,0.21488223148049768
模仿,0.8
传奇,0.9285714285714286
最具,0.5860030589026497
耳边,0.15384615384615385
少女,0.16666666666666674
成为,0.4032472717593826
星期,0.36363636363636365
有过,0.4032472717593826
不好意思,0.44444444444444464
完美,0.4878048780487809
亲切,0.4285714285714288
人气,0.3741968832090956
纪念,0.18181818181818177
谢谢,0.2000000000000003
不下,0.2664878857779338
我会,0.2500000000000001
味道,0.34883720930232565
丝毫,0.8571428571428572
无关,0.3333333333333337
就是,0.4032472717593826
什么,0.4032472717593826
午后,0.15384615384615385
没人,0.32949894351252906
想要,0.27884615384615397
般的,0.4242424242424243
无数,0.40625000000000033
一辈子,0.23809523809523825
评价,0.5000000000000004
明星,0.7777777777777779
身后,0.5
收到,0.5294117647058825
电影,0.3571428571428572
培养,0.33333333333333337
简直,0.382352941176471
之所以,0.4032472717593826
到处,0.7000000000000001
记录,0.4545454545454549
