keyword,arousal_value
大哭,0.5432044974441546
一起,0.4032472717593826
十年,0.39502165069286377
禮貌,0.5
欣方,0.6332311168495808
方力申,0.5967527282406182
欣和颖,0.5967527282406182
方在,0.5384615384615385
一飄,0.5
完握,0.5
方和欣,0.6332311168495808
方和颖,0.6332311168495808
以後聚頭,0.5967527282406174
朋友,0.25384615384615394
喜欢,0.20087336244541487
嫖娼,0.6666666666666666
牵手,0.1289098436062559
看到,0.4032472717593826
友情,0.125
歌词,0.3688524590163934
好友,0.33333333333333337
网易,0.41025641025641013
握手,0.2380468068936229
连个,0.33333333333333337
分手,0.09756097560975607
战胜,0.8333333333333335
打电话,0.2142857142857144
失望,0.15384615384615385
好象,0.4032472717593826
得知,0.09999999999999987
爱情,0.16666666666666696
微笑,0.23076923076923084
音乐,0.4787775891341257
结婚,0.2816901408450706
想着,0.27884615384615397
矛盾,0.23076923076923106
两人,0.23066572905399996
是不是,0.35728385313857103
退出,0.7397875724102496
多年,0.4102990033222591
以为,0.4032472717593826
标准,0.5
过来,0.4032472717593826
今日,0.30000000000000027
结果,0.4032472717593826
最后,0.4032472717593826
过程,0.5555555555555558
这里,0.4032472717593826
一样,0.4032472717593826
地方,0.2195121951219513
工作,0.26315789473684226
但是,0.4032472717593826
因为,0.4032472717593826
还是,0.4032472717593826
知道,0.4032472717593826
认为,0.4032472717593826
已经,0.4032472717593826
没有,0.4032472717593826
