keyword,arousal_value
live,0.40000000000000013
蒙娜丽莎,0.5967527282406182
这首,0.392575928008999
不是,0.35728385313857103
出生,0.3333333333333337
停火协定,0.7046431331232216
埃塞,0.5
好棒,0.33333333333333337
东邪西毒,0.40630899751392047
马嘉理,0.5463913936566509
手机,0.3809523809523815
时间,0.2264150943396228
我能,0.4032472717593826
陈奕迅,0.07021508843461322
飞唱,0.5070742548123549
已迷上,0.5130596549554116
LIVE,0.5
共死,0.8660972395099265
君恨,0.05807989223356291
高逼格,0.7253161361883053
魔方,0.8544426225308086
人想,0.22152410013065194
整首歌,0.43895637854059755
我来,0.4032472717593826
生迟,0.34504130786073584
君生,0.6666666666666666
锁屏,0.33033740975394177
谍战片,0.5967527282406182
如果,0.4032472717593826
万国邮政联盟,0.9704580237119659
相忘,0.11541216895430972
水门事件,0.17451545107807298
解锁,0.5
感觉,0.5016949152542375
相濡以沫,0.33333333333333337
解药,0.5
瑞士联邦,0.7474579096516089
画布,0.5
别人,0.2540983606557379
咸鱼,0.33333333333333337
沃尔夫冈,0.33033740975394177
咏叹调,0.5
紫云,0.5
放在心里,0.30000000000000027
就是,0.4032472717593826
胡佛,0.5
尘缘,0.02295085323533319
一首歌,0.3979035639745546
只能,0.3200000000000003
有生之年,0.5555555555555558
匈牙利人,0.4239413489977164
一千个,0.4615384615384618
归去,0.5
真爱,0.13629285382889322
乐团,0.7500000000000002
鲁比,0.5
一起,0.4032472717593826
此生,0.2500000000000001
夜夜,0.8
西沙群岛,0.5967527282406182
烽火,0.6666666666666666
尼克松,0.5
战地,0.5
降生,0.8
黄兴,0.6593091041187357
巅峰,0.7272727272727275
舞会,0.6666666666666666
鲜活,0.5
失散,0.3026237916748866
韦伯,0.5
楼台,0.5
魂魄,0.33333333333333337
保卫战,0.8809430255402753
可悲,0.33333333333333337
台词,0.40000000000000013
忘不了,0.1676836587749403
吴佩孚,0.7849469501923811
乱世,0.5461409040566954
间谍,0.5
爱上,0.1731626771246061
漫天,0.4285714285714288
丘吉尔,0.5967527282406182
鬼魂,0.5
不愧,0.8
拥抱,0.1904761904761907
心愿,0.16666666666666674
听出,0.37500000000000044
爱心,0.21296296296296324
一个,0.29671361502347426
烟台,0.5
幽灵,0.772727272727273
失眠,0.3181818181818181
演唱,0.37500000000000044
两个,0.28947368421052655
亲爱,0.2500000000000001
相遇,0.16000000000000014
人性,0.5555555555555558
了结,0.4090909090909093
黑夜,0.18181818181818177
流泪,0.3129770992366411
不能,0.35728385313857103
无效,0.5
江湖,0.2941176470588238
生效,0.5
辞职,0.5000000000000004
对立,0.5
对不起,0.44444444444444464
土耳其,0.08333333333333326
响起,0.6250000000000003
死去,0.5294117647058825
集合,0.6666666666666666
残酷,0.33333333333333337
派出,0.5
我会,0.2500000000000001
制订,0.5
清政府,0.5260441107461278
小姐,0.060000000000000164
一方,0.5
输入,0.6666666666666666
居然,0.4130434782608695
迫使,0.5
宪法,0.5
那位,0.6000000000000002
入侵,0.6666666666666666
家伙,0.7142857142857144
希腊,0.875
可怕,0.41666666666666685
忘记,0.18518518518518534
彼此,0.4032472717593826
发明,0.40000000000000013
电影,0.3571428571428572
音乐,0.4787775891341257
简直,0.382352941176471
身份,0.44444444444444464
条约,0.5
或许,0.3103448275862072
即便,0.4032472717593826
相继,0.33333333333333337
现场,0.5681818181818182
海军,0.6666666666666666
台湾,0.5
永远,0.3660714285714285
签订,0.5
将来,0.30000000000000027
总统,0.6666666666666666
事实上,0.5000000000000004
早已,0.4545454545454549
果然,0.4032472717593826
高兴,0.4032472717593826
想起,0.25531914893617036
不用,0.3703703703703708
唯一,0.3437500000000001
爆发,0.7500000000000002
香港,0.7777777777777779
