keyword,arousal_value
林夕,0.33333333333333337
不起,0.35728385313857103
完美,0.4878048780487809
情敌,0.8735145966103579
爱情,0.16666666666666696
贬低,0.8333333333333335
熬过,0.5
自己,0.4032472717593826
没有,0.4032472717593826
其实,0.4032472717593826
一个,0.29671361502347426
感情,0.18750000000000022
隔山,0.11412528486291351
牵绊,0.19999999999999996
前度,0.5
主了,0.5
观光团,0.30149460175971066
最酸,0.5
Sammi,0.5
没人能,0.32949894351252906
内心话,0.17956342367799472
变丑,0.2536319413780399
退群,0.8107432854465962
TM,0.6666666666666671
吐槽,0.5
绕绕,0.01458287260475355
不是,0.35728385313857103
真真是,0.32327586206896575
擦亮眼睛,0.3718384609005727
曲曲,0.5
流行音乐,0.6775052140645575
告别仪式,0.6554916674788032
说词,0.5
释怀,0.40000000000000013
某天,0.30813953488372103
隔水,0.08316858473315092
才能,0.39622641509433976
嘴硬,0.48049721388769917
别离,0.2500000000000001
后来,0.4032472717593826
好过,0.29372496662216296
自卑,0.40000000000000013
高傲,0.2500000000000001
早知,0.25953079178885674
放不下,0.31234365942645004
觉得,0.4032472717593826
爱美,0.5
那些,0.4032472717593826
相约,0.5
黑漆漆,0.6393621288254747
盗版,0.7500000000000002
重逢,0.40000000000000013
悄无声息,0.33333333333333337
照常,0.5
歌词,0.3688524590163934
自尊,0.19999999999999996
怎么,0.4032472717593826
磁带,0.9375
单身,0.3611111111111114
懒得,0.6000000000000002
高估,0.601416566502794
之后,0.4032472717593826
发现,0.35838150289017345
只有,0.4032472717593826
假装,0.2500000000000001
情人,0.5
爱心,0.21296296296296324
爱人,0.14109348407821076
宁愿,0.4032472717593826
初中,0.3437500000000001
放过,0.457943925233645
口吻,0.17750582486936461
不爱,0.15514003073546678
错过,0.19999999999999996
骄傲,0.8333333333333335
成群,0.5
甘心,0.40000000000000013
开心,0.3272727272727275
逃出,0.8571428571428572
起床,0.37500000000000044
苦难,0.30000000000000027
分手,0.09756097560975607
有意思,0.36363636363636365
终究,0.05555555555555558
垃圾,0.7142857142857144
总有,0.3026315789473685
低估,0.5
旅行,0.03846153846153855
如果,0.4032472717593826
痛哭,0.2500000000000001
心疼,0.1904761904761907
发觉,0.2500000000000001
遇见,0.022222222222222254
告别,0.30000000000000027
可爱,0.20370370370370372
相见,0.37500000000000044
大笑,0.5
谢谢,0.2000000000000003
喝酒,0.18181818181818177
世上,0.2666666666666667
偶然,0.19999999999999996
夜晚,0.27272727272727293
眼光,0.5
干脆,0.6000000000000002
无奈,0.24000000000000032
心思,0.40000000000000013
客观,0.5
资格,0.08333333333333326
人生,0.2821118475949662
原本,0.1428571428571429
无数,0.40625000000000033
幸福,0.18085106382978733
我们,0.4032472717593826
学会,0.2666666666666667
而已,0.4032472717593826
结婚,0.2816901408450706
放弃,0.3250000000000003
第二天,0.2600925939352916
真实,0.3571428571428572
痛苦,0.2894736842105263
