keyword,arousal_value
流泪,0.3129770992366411
星星,0.4054054054054055
好报,0.5
备胎,0.2700554083353407
十年,0.39502165069286377
什么,0.4032472717593826
作品,0.6363636363636368
守护,0.647058823529412
好人,0.16666666666666674
百听不厌,0.18746404849223897
结婚,0.2816901408450706
关心,0.2222222222222221
五年,0.2983894460316896
再也,0.34259259259259267
功德圆满,0.8664693318590994
方力申,0.5967527282406182
无姓,0.5
日後難,0.7474579096516089
该操,0.6363636363636364
听歌,0.4570517167358018
阿申,0.5
我兢兢业,0.5
落力,0.5
細佬,0.5
那不关,0.3136723038769337
没念记,0.4581821897511873
虐心,0.2500000000000001
不火,0.4837141157781054
唱过,0.428115015974441
膠套,0.8161630870040044
可保,0.7142857142857144
忧桑,0.5260441107461278
两年,0.2955210961505501
哭醒,0.6666666666666666
唱的歌,0.4335806850681392
为什么,0.4032472717593826
亏欠,0.8161630870040044
越做越,0.30092071564655376
缺德,0.6005365520878228
回不去,0.24174960569092285
病痛,0.1919255108289819
举个,0.4545454545454549
情歌,0.5
耿耿于怀,0.125
鬼脸,0.5639528555845524
念念不忘,0.25849727860648397
友情,0.125
相亲,0.7500000000000002
三部曲,0.7016646857351844
最远,0.20768565855528065
新郎,0.5
煎熬,0.19999999999999996
不须,0.5
惋惜,0.8
只是,0.3229813664596275
无名,0.5
好心,0.5
好听,0.3846153846153846
怀念,0.4642857142857145
女神,0.3333333333333337
相识,0.2500000000000001
可笑,0.44444444444444464
分手,0.09756097560975607
恋爱,0.05714285714285705
三千,0.6666666666666671
说来,0.6666666666666666
还好,0.2560099896629252
所有人,0.332129963898917
老实,0.33333333333333337
伤心,0.3076923076923076
大街,0.30000000000000027
大笑,0.5
何必,0.27272727272727293
认可,0.19999999999999996
分开,0.13333333333333341
夜里,0.39130434782608714
幸福,0.18085106382978733
全世界,0.4285714285714288
可惜,0.3414634146341464
好好,0.3111111111111109
没有,0.4032472717593826
始终,0.33333333333333337
故事,0.11805555555555569
走向,0.5294117647058825
不得不,0.6111111111111112
不想,0.24132809734479732
要是,0.4032472717593826
进来,0.3571428571428572
真是,0.4032472717593826
总是,0.4032472717593826
不得,0.4032472717593826
听说,0.2962962962962964
别人,0.2540983606557379
以为,0.4032472717593826
加上,0.6666666666666671
离开,0.15000000000000002
终于,0.28409090909090917
一年,0.4102990033222591
告诉,0.280701754385965
一起,0.4032472717593826
觉得,0.4032472717593826
过去,0.4032472717593826
那个,0.4032472717593826
那么,0.4032472717593826
一样,0.4032472717593826
不会,0.22487509501581437
时候,0.4032472717593826
还是,0.4032472717593826
知道,0.4032472717593826
现在,0.4032472717593826
不是,0.35728385313857103
这个,0.4032472717593826
自己,0.4032472717593826
