keyword,arousal_value
好久不见,0.1614861045518856
喜欢,0.20087336244541487
西藏,0.30000000000000027
三千多,0.6666666666666671
街口,0.2500000000000001
悲凉,0.10531896331888257
格子,0.2500000000000001
不如,0.4032472717593826
小城,0.30331436342825435
愿意,0.4032472717593826
再见,0.5000000000000004
终究,0.05555555555555558
段时间,0.14094158028075154
美好,0.17333333333333356
评论,0.3470149253731343
只是,0.3229813664596275
骑车去,0.29989288421783666
还会,0.22588234432914678
不见,0.2000000000000003
对方,0.18181818181818177
掩于,0.5
地说,0.3245714285714286
已活,0.5036301622165276
Lyn,0.5
玛吉,0.32476099213335363
群里,0.6666666666666666
粤语版,0.6464022406194653
执念,0.40000000000000013
美的,0.28571428571428614
很伤,0.12545070725838237
国语版,0.6464022406194653
刚下,0.37576080818221747
还是,0.4032472717593826
暗恋,0.06896551724137923
考研,0.24076460481099726
曾经,0.4032472717593826
溅湿,0.4058285817721068
粤语,0.5
第一次,0.24524911236837832
一个,0.29671361502347426
更胜,0.5
阿米,0.2000000000000003
联系,0.4032472717593826
参加国,0.9431574638871677
也许,0.35937500000000056
话别,0.5
顺其自然,0.4374999999999999
鞋面,0.5
入秋,0.5
善解人意,0.8161630870040044
穿起,0.45588235294117685
纳木错,0.5296719523619924
不到,0.35728385313857103
唇齿,0.33033740975394177
只能,0.3200000000000003
长袖,0.5
平实,0.5
总爱,0.12537698680923037
逃不过,0.6153846153846156
其实,0.4032472717593826
交集,0.6332311168495808
布达拉宫,0.5
我们,0.4032472717593826
一马,0.5
殷切,0.33333333333333337
谢幕,0.40000000000000013
告诉,0.280701754385965
决绝,0.8712188369014803
情歌,0.5
面目全非,0.33333333333333337
联系人,0.332129963898917
没有勇气,0.3333333333333337
看到,0.4032472717593826
失恋,0.2500000000000001
然后,0.4032472717593826
所有,0.4032472717593826
倾心,0.5
翻来覆去,0.5
若无其事,0.36571242149906236
上场,0.5
难熬,0.2838693340086105
最后,0.4032472717593826
那么,0.4032472717593826
衬衫,0.17647058823529416
男生,0.23030137596391087
无能为力,0.36363636363636365
故作,0.33333333333333337
留恋,0.37500000000000044
小雨,0.33333333333333337
一朝,0.5
何苦,0.7500000000000002
想念,0.17647058823529416
自私,0.15384615384615385
茶馆,0.5
听懂,0.5115517257452102
地方,0.2195121951219513
潇洒,0.5714285714285716
惶恐,0.7222222222222227
异地,0.0714285714285714
打扰,0.125
只有,0.4032472717593826
思量,0.33333333333333337
拉萨,0.6428571428571431
怀念,0.4642857142857145
笑脸,0.5
装作,0.3402438702525803
爱心,0.21296296296296324
好久,0.3181818181818181
不过,0.4032472717593826
奔波,0.2857142857142859
相待,0.5
桃花,0.5
悲伤,0.24242424242424243
当兵,0.5000000000000004
剧目,0.5
失利,0.40000000000000013
亲爱,0.2500000000000001
十里,0.28287631243011135
繁华,0.19999999999999996
变迁,0.6666666666666666
间隔,0.5
时光,0.17647058823529416
小心翼翼,0.2222222222222221
现在,0.4032472717593826
