keyword,arousal_value
哥哥,0.5714285714285716
张国荣,0.6602923015652561
喜欢,0.20087336244541487
首歌,0.3979035639745546
好听,0.3846153846153846
声音,0.3781512605042018
就是,0.4032472717593826
别无分店,0.5849585806535776
妈妈,0.14285714285714313
东邪西毒,0.40630899751392047
只此一家,0.5
同道中人,0.41515354406340177
keep,0.4032472717593826
我见,0.25316455696202556
薄荷糖,0.2986566423725622
看部,0.5
荣迷,0.8019866684093584
对荣迷,0.8019866684093584
每一,0.4032472717593826
能花,0.18627450980392157
花个,0.5
坠楼,0.5
真的,0.32327586206896575
轻风,0.33333333333333337
梦到,0.21014492753623204
拂面,0.5
那样,0.4032472717593826
一首歌,0.3979035639745546
姥爷,0.2500000000000001
唱法,0.40000000000000013
悠远,0.6666666666666666
孤身一人,0.6882601630356804
够不够,0.6139142946557887
其实,0.4032472717593826
三分钟,0.39812739512654494
在读,0.2195121951219512
告诉,0.280701754385965
年少,0.27272727272727293
觉得,0.4032472717593826
撒娇,0.40000000000000013
无穷无尽,0.711520152332593
火葬,0.5
恋人,0.04994147861293907
姥姥,0.33333333333333337
初夏,0.16666666666666674
红茶,0.21070696710844905
缘分,0.19999999999999996
粉丝,0.36363636363636365
万千,0.4115482416793885
迷恋,0.5714285714285716
歌手,0.44444444444444464
哪来,0.4032472717593826
泪流满面,0.3846153846153848
老张,0.6666666666666666
恍然,0.33333333333333337
真假,0.5
日光,0.16666666666666674
发现,0.35838150289017345
沐浴,0.6666666666666666
网易,0.41025641025641013
阻拦,0.5
爱心,0.21296296296296324
热门,0.3333333333333337
遗体,0.6666666666666666
跟风,0.21649484536082497
柔和,0.7692307692307696
内河,0.5
歌曲,0.5189873417721518
真心,0.31578947368421095
一种,0.493975903614458
分手,0.09756097560975607
幸运,0.15384615384615385
一员,0.7222222222222227
知道,0.4032472717593826
温柔,0.16666666666666674
遇见,0.022222222222222254
一首,0.392575928008999
一块儿,0.5
书籍,0.6666666666666666
美好,0.17333333333333356
可爱,0.20370370370370372
崇拜,0.8571428571428572
好看,0.3200000000000003
所能,0.4032472717593826
好多,0.4146341463414638
不顾,0.5
信仰,0.647058823529412
超越,0.6000000000000002
午后,0.15384615384615385
经典,0.6428571428571431
自己,0.4032472717593826
只不过,0.36363636363636365
无人,0.4120724539022117
前去,0.41362228616064634
得知,0.09999999999999987
爱情,0.16666666666666696
忘记,0.18518518518518534
爸爸,0.36956521739130443
一辈子,0.23809523809523825
疯狂,0.64
电影,0.3571428571428572
很难,0.18794421168953523
本人,0.6666666666666666
首都,0.41666666666666685
或许,0.3103448275862072
明天,0.25531914893617047
形象,0.7142857142857144
感情,0.18750000000000022
路上,0.44444444444444464
回家,0.2000000000000003
后期,0.6666666666666666
值得,0.3333333333333337
高度,0.6363636363636364
众多,0.6666666666666666
是因为,0.4032472717593826
曾经,0.4032472717593826
似的,0.4032472717593826
是不是,0.35728385313857103
朋友,0.25384615384615394
等等,0.4032472717593826
香港,0.7777777777777779
判断,0.2500000000000001
刚刚,0.2777777777777781
不管,0.4032472717593826
最好,0.29601087861426234
小时,0.2857142857142859
大学,0.21686746987951833
里面,0.4032472717593826
感觉,0.5016949152542375
想到,0.40000000000000013
