keyword,arousal_value
好听,0.3846153846153846
大哭,0.5432044974441546
周柏豪,0.5476752707434248
首歌,0.3979035639745546
温馨,0.11111111111111116
掌声,0.5714285714285716
粤语歌,0.5055720859363728
得不到,0.35728385313857103
得到,0.4032472717593826
女声,0.6538461538461539
听懂,0.5115517257452102
清静,0.33333333333333337
喜欢,0.20087336244541487
郑秀文,0.3686878526784205
容祖儿,0.49662199579133903
简直,0.382352941176471
分秒,0.5
广东,0.33333333333333337
半粒,0.5
陈奕迅,0.07021508843461322
杨千嬅,0.2864796368919751
何韵诗,0.3371797325749909
FM,0.16666666666666674
他红得,0.5
歌名,0.4927495013003813
劣评,0.6284292771801968
谢安琪,0.49662199579133903
不红,0.27060580854155025
整首歌,0.43895637854059755
太赞,0.31579587038646073
薛之谦,0.1508037936369142
郑融,0.5
KTV,0.5499999999999999
这种,0.4032472717593826
这歌,0.4086223055295223
室友,0.4482687213030464
刚才,0.36363636363636365
逃不了,0.5682669693301193
怨念,0.3967614918373661
监视器,0.7332142587607859
一事无成,0.3277634657723386
同感,0.7500000000000002
抢走了,0.5
哀伤,0.07899045416298822
清净,0.33333333333333337
共鸣,0.36363636363636365
摇摆,0.7500000000000002
普通话,0.5
男孩子,0.0769230769230771
那句,0.356687898089172
店主,0.580045460425406
发现,0.35838150289017345
珍惜,0.2000000000000003
怪不得,0.235294117647059
网易,0.41025641025641013
妹子,0.382352941176471
淘宝,0.6332311168495808
女生,0.16000000000000014
轨迹,0.6666666666666666
前年,0.2500000000000001
开心,0.3272727272727275
可爱,0.20370370370370372
感谢,0.45098039215686303
冲动,0.35294117647058854
好多,0.4146341463414638
大街,0.30000000000000027
昨晚,0.30000000000000027
就是,0.4032472717593826
什么,0.4032472717593826
懂得,0.30000000000000027
阻止,0.40000000000000013
人生,0.2821118475949662
私人,0.13333333333333341
评论,0.3470149253731343
可惜,0.3414634146341464
老婆,0.33333333333333337
故意,0.3333333333333337
每次,0.4193548387096776
怀疑,0.5000000000000004
好好,0.3111111111111109
成就,0.44444444444444464
鼓励,0.33333333333333337
一项,0.40000000000000013
遇到,0.4032472717593826
大陆,0.7142857142857144
当年,0.6756756756756758
是不是,0.35728385313857103
跟着,0.4615384615384618
香港,0.7777777777777779
最好,0.29601087861426234
听到,0.4277456647398845
直到,0.4032472717593826
别人,0.2540983606557379
力量,0.706896551724138
女人,0.18604651162790697
