keyword,arousal_value
喜欢,0.20087336244541487
一个,0.29671361502347426
后来,0.4032472717593826
我来,0.4032472717593826
弃权,0.5
首歌,0.3979035639745546
我们,0.4032472717593826
结婚,0.2816901408450706
痛苦,0.2894736842105263
害怕,0.2142857142857144
失恋,0.2500000000000001
主动,0.15789473684210542
天涯,0.5000000000000004
开学,0.33333333333333337
敷衍,0.5
开心,0.3272727272727275
分手,0.09756097560975607
不能,0.35728385313857103
知道,0.4032472717593826
如果,0.4032472717593826
分开,0.13333333333333341
最后,0.4032472717593826
想要,0.27884615384615397
那么,0.4032472717593826
感受,0.23880597014925375
一千多遍,0.5591719665793742
出来,0.4032472717593826
时候,0.4032472717593826
一根,0.3103448275862072
听的歌,0.4570517167358018
气场,0.5
伴郎,0.5
贫困潦倒,0.3068712721260126
勇闯,0.988863160216121
祝你幸福,0.09581190559835007
难道,0.47368421052631615
我能,0.4032472717593826
逃课,0.33333333333333337
知系,0.5
过有,0.4032472717593826
我要,0.4032472717593826
但系,0.5
人会,0.19999999999999996
不祝,0.21061356338435366
杨佩仪,0.5967527282406182
钟意,0.4466580336686923
牵一,0.13636363636363658
走心,0.5
发梦,0.27152335604302813
茶饭不思,0.5
是因为,0.4032472717593826
身边,0.1923076923076925
同走,0.2176870748299321
停不下来,0.44036731097288373
真的,0.32327586206896575
追回来,0.3062482925496619
别去了,0.5
犯错,0.5566679376790129
三四点,0.33333333333333337
骂名,0.6883989199004518
大二,0.19999999999999996
找对象,0.08096813503603839
一首歌,0.3979035639745546
红地毯,0.4002608067933966
阴差阳错,0.5149922375949173
喝到,0.20408163265306145
希望,0.28899082568807355
偏执,0.6000000000000002
勾搭,0.29717012393134123
晚点,0.5
辗转反侧,0.15610639186742803
同桌,0.125
师妹,0.7650215590780783
私奔,0.0695430999720833
爱着,0.18248175182481763
看穿,0.4009909471718096
快餐,0.40000000000000013
高跟鞋,0.4300183686567276
坐火车,0.13119550588097628
夜深人静,0.8333333333333335
自卑,0.40000000000000013
五点,0.28732532515457054
几个,0.4032472717593826
家境,0.33333333333333337
照常,0.5
举杯,0.6666666666666666
哀伤,0.07899045416298822
很差,0.14569093712056125
背负,0.6047927622412856
酒吧,0.33333333333333337
兼职,0.33333333333333337
六百,0.5
忘不了,0.1676836587749403
歌手,0.44444444444444464
嚷嚷,0.5
男朋友,0.16010892130256105
