师奶,0.3728756901932039
吴卓羲,0.34819711173495144
原唱,0.2564569023572816
东莞,0.2389393446253398
我会,0.21381735187805825
下次,0.16341515958233008
酒店,0.13975707842194174
评论,0.13159232751009708
翻唱,0.1282284511786408
太子,0.1276290701660194
一般般,0.12429189673106797
广东,0.12112116119436893
酒店风云,0.11606570391165048
双龙传,0.11606570391165048
你理,0.11606570391165048
推远,0.11606570391165048
TVB,0.11606570391165048
少人,0.11606570391165048
过花,0.11606570391165048
没人知,0.11606570391165048
这歌,0.11476928262427184
喜欢,0.11072987190330097
憨笑,0.11005561450970874
晚安,0.10933611963495146
熟视无睹,0.10587325610097088
看花,0.10587325610097088
常平,0.1037068138553398
目测,0.10332603023300971
三回,0.1001665894514563
中伤,0.1001665894514563
龌龊,0.09800014720582524
下回,0.09605188802660194
不要,0.09500860543883495
你们,0.09186110336582524
心酸,0.08914736680271844
奇妙,0.08562401249504854
没落,0.08562401249504854
敷衍,0.08521081235504854
被窝,0.08299824775242719
大唐,0.08097083515495145
有种,0.08093356548203884
真心,0.0806766084607767
奋斗,0.07997783661980583
因为,0.07860928419825243
流泪,0.07786548219009709
你好,0.07726095414417476
气息,0.07422259815747573
周末,0.07392892774242718
活力,0.07338404109951456
疑惑,0.07299865664631068
就是,0.06986755549009709
中学,0.06970147525427185
犹豫,0.06966644669718447
难得,0.06850351624048544
一回,0.06522646155427185
想象,0.0650727580084466
充满,0.06173781118533981
主动,0.061518826959320386
不错,0.0600799399776699
估计,0.058325036722621355
是不是,0.05683308874776699
朋友,0.05676804352271845
听到,0.05572138474543689
第一次,0.05543733952495145
感觉,0.054771633876796115
真的,0.05469652722689321
个人,0.05221648479485437
那样,0.05179314850864078
只能,0.05139105041427185
以前,0.05137332403019418
考虑,0.05042257744310679
除了,0.05003228712961165
如今,0.04870640952203884
城市,0.04840435320019417
的话,0.04755197646048544
这么,0.04574529347
这里,0.04344488112475728
需要,0.04217942372330097
一般,0.04188308497854369
时候,0.0416383139168932
知道,0.038583578058252424
这样,0.03720196881252427
不是,0.03679427323592233
这个,0.03463422431563107
