大哭,0.46990012144557697
陈柏宇,0.4597987501115384
away,0.4597987501115384
网易,0.32861889912692305
walk,0.2298993750557692
听歌,0.2298993750557692
run,0.2298993750557692
再红,0.2298993750557692
baby,0.2298993750557692
day,0.2298993750557692
oh,0.2298993750557692
小错,0.22733146365961537
憨笑,0.21799477489423078
裁剪,0.19894864597115386
大三,0.19096895650807694
想不通,0.18455024151480767
铃声,0.17658036116692305
歌词,0.1757404560996154
静静,0.16533409122923076
初中,0.16168492708923077
连个,0.15861900907134616
一点点,0.1531373355171154
明明,0.14887658199
英文,0.14654388101961538
难过,0.14465868208307692
靠近,0.1431219109351923
当初,0.12914020454615385
音乐,0.1274936368017308
主动,0.12185459955403846
经常,0.11205098915096154
却是,0.11100745154557692
听到,0.11037120439961538
喜欢,0.10966516159653847
然而,0.10401542824115384
以前,0.10175869952134617
希望,0.10010265913807692
最后,0.08954837945230769
部分,0.08481751891365384
只是,0.08406909004038463
需要,0.0835477046826923
继续,0.08206587035173077
但是,0.08026209602076924
因为,0.07785342569634615
知道,0.07642516423076923
现在,0.07603360656923076
不是,0.07288096429423077
没有,0.059861991637499994
